This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 557
CacheID: 1619
Query: public static Date parseDate(String dateValue,Collection dateFormats) throws DateParseException { _EL_   if (dateValue == null) { _EL_     throw new IllegalArgumentException("dateValue is null"); _EL_   } _EL_   if (dateFormats == null) { _EL_     dateFormats=DEFAULT_PATTERNS; _EL_   } _EL_   if (dateValue.length() > 1 && dateValue.startsWith("'") && dateValue.endsWith("'")) { _EL_     dateValue=dateValue.substring(1,dateValue.length() - 1); _EL_   } _EL_   SimpleDateFormat dateParser=null; _EL_   final Iterator formatIter=dateFormats.iterator(); _EL_   while (formatIter.hasNext()) { _EL_     final String format=(String)formatIter.next(); _EL_     if (dateParser == null) { _EL_       dateParser=new SimpleDateFormat(format,Locale.US); _EL_       dateParser.setTimeZone(TimeZone.getTimeZone("GMT")); _EL_     } _EL_  else { _EL_       dateParser.applyPattern(format); _EL_     } _EL_     try { _EL_       return dateParser.parse(dateValue); _EL_     } _EL_  catch (    final ParseException pe) { _EL_     } _EL_   } _EL_   throw new DateParseException("Unable to parse the date " + dateValue); _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	552	False	create default headers for server response .
2	553	False	remove all components in parsys .
3	554	False	puts a new request in queue as a new thread in pool to be executed
4	555	False	create client from given json data , add client to client list , broadcast newly registered client to all previously registered clients and send client list to new client .
5	556	False	parses the data from the supplied inputstream , using the supplied baseuri to resolve any relative uri references .
6	557	True	parses the date value using the given date formats .
7	558	False	removes a member with the specified name from this object .
8	559	False	loop code layout the loop is defined by the back edge from t - > h .
9	560	False	read a line from the hex file and verify the checksum .
10	561	False	rename an editor type panel in show panels sub menu
11	562	False	returns true iff format ( col ) should return a single - line version of the formula .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.4336459797639565	6 (correct)	1	7.689956282410182	6 (correct)
2	7.94412867576785	1	2	8.161815586208553	1
3	7.988761038686239	2	3	8.346655989766818	2
4	8.362543292329864	7	4	8.599821439570444	5
5	8.420362695244368	5	5	8.672210457360984	11
6	8.432684593100594	11	6	8.815746972471656	7
7	8.515846698708494	10	7	8.993007126578885	10
8	8.591085191957173	8	8	9.11662562742391	8
9	8.992224947122782	4	9	9.32940571441252	9
10	9.061948932167962	3	10	9.350640631787195	4
11	9.115816745485805	9	11	9.505624915233701	3



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
