This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 3015
CacheID: 3527
Query: public static void parseOptionSettingTo(String optionSetting,Map<String,String> dst){ _EL_   int eqIndex=optionSetting.indexOf('='); _EL_   if (eqIndex == -1) { _EL_     throw new InternalError("Option setting has does not match the pattern <name>=<value>: " + optionSetting); _EL_   } _EL_   dst.put(optionSetting.substring(0,eqIndex),optionSetting.substring(eqIndex + 1)); _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	3010	False	compute probit ( inverse cdf ) for loggamma distributions .
2	3011	False	generate a pbe based key suitable for a mac algorithm , the key size is chosen according the mac size , or the hashing algorithm , whichever is greater .
3	3012	False	the quick assist assistant .
4	3013	False	writes a byte at the specified offset from this native object ' s base address .
5	3014	False	add a new validation error to the accumulating validation errors
6	3015	True	parses a given option setting string to a map of settings .
7	3016	False	generates client ' s credentials given the client ' s salt , identity and password
8	3017	False	build the underlying lucene suggester
9	3018	False	loads the given json data and start the tour
10	3019	False	create a connection to the jmx agent and setup the m [ x ] bean proxies .
11	3020	False	registers a listener to receive events .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.489635650368389	6 (correct)	1	7.665174726757331	6 (correct)
2	8.144591835037517	7	2	8.444939139135958	7
3	8.345462025786405	9	3	8.655135519695857	9
4	8.368207888927877	5	4	8.703131802884391	5
5	8.508261727663134	2	5	8.99114021527742	2
6	8.533230452520998	8	6	9.092337752327609	8
7	8.594821268943834	11	7	9.105897064883132	10
8	8.703642179080065	10	8	9.177803563287622	11
9	8.82202102320404	1	9	9.37973854997834	1
10	8.883606388346063	3	10	9.462506954168257	3
11	9.95171244134664	4	11	10.43278726656809	4



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
