This query existed in database! 
GraphCodeBERT+PropMiner won! (augment top-K vs original top-K: 1 vs 3)
Key: 639
CacheID: 170
Query: public ByteMatrix encode(String contents,int width,int height,Map<EncodeHintType,Object> hints) throws WriterException { _EL_   if (contents == null || contents.length() == 0) { _EL_     throw new IllegalArgumentException("Found empty contents"); _EL_   } _EL_   if (width < 0 || height < 0) { _EL_     throw new IllegalArgumentException("Requested dimensions are too small: " + width + 'x'+ height); _EL_   } _EL_   ErrorCorrectionLevel errorCorrectionLevel=ErrorCorrectionLevel.L; _EL_   if (hints != null) { _EL_     ErrorCorrectionLevel requestedECLevel=(ErrorCorrectionLevel)hints.get(EncodeHintType.ERROR_CORRECTION); _EL_     if (requestedECLevel != null) { _EL_       errorCorrectionLevel=requestedECLevel; _EL_     } _EL_   } _EL_   QRCode code=new QRCode(); _EL_   Encoder.encode(contents,errorCorrectionLevel,hints,code); _EL_   return renderResult(code,width,height); _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	634	False	apply graphic attributes to the symbol .
2	635	False	creates new descriptor of remote restful service .
3	636	False	read the old journal from the input file .
4	637	False	tries to start the server .
5	638	False	test if the profile is complete .
6	639	True	encode a string into a qr code with dimensions width x height .
7	640	False	writes ints from the given int array , starting from the specified offset , to the current position and increases the position by the number of ints written .
8	641	False	sets a header to use with http request
9	642	False	tells the look and feel to reset some of the values for this component so that it doesn ' t use jtextarea ' s default values .
10	643	False	generate to source of the class .
11	644	False	submits a task for execution .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	8.820902679695285	8	1	9.298662901769758	6 (correct)
2	8.860495687466223	10	2	9.34122751516115	8
3	8.861357125072908	6 (correct)	3	9.353990454320423	10
4	8.99564442951638	4	4	9.518061113668	11
5	9.013179502706198	11	5	9.5206339065494	4
6	9.111644081094761	5	6	9.672822073948309	5
7	9.440264422761254	2	7	9.917448521345113	2
8	9.495765400520808	3	8	10.007800985860994	3
9	9.656592539741684	1	9	10.122719080766215	1
10	9.897333686583584	9	10	10.359907194081417	9
11	10.128805171712724	7	11	10.562300856909241	7



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
Query nl-pl emb:	[0.0834207683801651, -0.15742947161197662, -0.34346505999565125, 0.1496187448501587, 0.34796515107154846, -0.44121742248535156, 0.3556898534297943, 0.5811913013458252, 0.52958744764328, -0.9711045026779175, -0.03919706121087074, 0.3543674349784851, -0.41254863142967224, 0.141160249710083, -0.34031563997268677, 0.05585847049951553, 0.22859346866607666, 0.0014447160065174103, 0.008890206925570965, 0.09038493782281876, -0.17931345105171204, 0.28771281242370605, 0.07855931669473648, 0.06617724895477295, -0.10492123663425446, -0.6407595276832581, 0.2286650389432907, 0.062354739755392075, 0.1787583827972412, 0.3494093418121338, -0.24983198940753937, 0.4649738073348999, 0.2137031853199005, -0.17976528406143188, -0.06557172536849976, 0.033758386969566345, 0.7093892097473145, -0.15533500909805298, -0.0546744205057621, 0.23301738500595093, 0.16814398765563965, 0.3396206498146057, -0.14780545234680176, 0.31267186999320984, 0.45319342613220215, -0.2671572268009186, 0.018299568444490433, 0.5198876857757568, 0.477334588766098, 0.6050201058387756, 0.2215920388698578, 0.468027263879776, -0.11312460899353027, 0.5187932848930359, 0.07430636882781982, 0.17250190675258636, -0.13617661595344543, 0.0701722726225853, 0.6021931767463684, -0.25550970435142517, 0.01965606026351452, -0.1683502495288849, 0.07877970486879349, -0.4328465759754181, -0.020446041598916054, -0.19822262227535248, -0.04725554212927818, -0.08949578553438187, 0.3635138273239136, -0.4947580099105835, 0.23677441477775574, -0.20803917944431305, 0.01555386558175087, 0.025930291041731834, -0.2216113805770874, 0.6460574269294739, 0.3680482804775238, 0.882506251335144, 0.2113703340291977, 0.27881044149398804, 0.6038822531700134, 0.04558354988694191, -0.011414920911192894, 0.23708674311637878, 0.171213299036026, -0.01605617068707943, 0.18777477741241455, 0.348305344581604, -0.016098782420158386, -0.10059641301631927, -0.10969244688749313, 0.560920774936676, -0.264873743057251, -0.18794696033000946, 0.42306095361709595, 0.2432439625263214, -0.3818000555038452, -0.2590022087097168, -0.6023725271224976, -0.13157477974891663, 0.2904509902000427, -0.14770996570587158, -0.45111382007598877, 0.27780741453170776, -0.5684537887573242, -0.5535793304443359, -0.37655824422836304, -0.5909275412559509, -0.41883906722068787, -0.3110112249851227, 0.511734664440155, 0.5635691285133362, 0.08419615030288696, -0.3058166801929474, 0.6255584955215454, -0.13783016800880432, 0.3955546021461487, 0.3143630921840668, 0.711515486240387, 0.9808006882667542, -0.11531597375869751, 0.5834707617759705, 0.060464102774858475, 0.36510756611824036, -0.24550510942935944, 0.3823305666446686, 0.21908272802829742, -0.22904092073440552, 0.21251818537712097, 0.15927407145500183, -0.11452574282884598, -0.22998350858688354, -0.021554429084062576, -0.02650999277830124, 0.5703227519989014, -0.32700029015541077, 0.1980242133140564, 0.47165238857269287, 0.42336198687553406, -0.12667091190814972, 0.2492346316576004, -0.056415002793073654, 0.1929323822259903, -0.19791340827941895, 0.4669691026210785, 0.33967623114585876, 0.024346575140953064, -0.30712586641311646, -0.02223809063434601, 0.011194177903234959, 0.027231495827436447, -0.158363938331604, 0.10042180866003036, -0.09062851220369339, 0.07131815701723099, 1.9919825792312622, 0.7409365177154541, -0.27401286363601685, 0.015503699891269207, 0.49871155619621277, -0.2088514119386673, 0.2520354986190796, 0.4282972812652588, -0.11850056052207947, 0.3697521984577179, 0.32174670696258545, 0.15669021010398865, 0.21228009462356567, -0.018491407856345177, 0.2485203891992569, 0.21705909073352814, -0.26446542143821716, -0.6196456551551819, 0.5602970719337463, 0.2587093710899353, -0.1011948212981224, 0.2793354094028473, -0.2831019461154938, -0.10593516379594803, 0.35595908761024475, 0.1968732476234436, -0.05427151173353195, -0.17417484521865845, -0.358662873506546, 0.106264129281044, -0.46755000948905945, 0.1095176413655281, 0.23455867171287537, -0.32626959681510925, -0.8101040124893188, -0.01670614629983902, 0.010379094630479813, -0.0610499307513237, -0.06955817341804504, 0.23386695981025696, 0.38270676136016846, -0.08455158025026321, 0.012362594716250896, 0.33591049909591675, -0.3783566355705261, 0.2775381803512573, 0.11912841349840164, 0.19892069697380066, -0.2399885058403015, 1.3080744743347168, 0.1932912915945053, -0.11128686368465424, -0.14981825649738312, -0.19162487983703613, -0.09261095523834229, -0.31569018959999084, -0.17381180822849274, 0.0644753947854042, -0.4164949953556061, 0.35306262969970703, 0.07309173047542572, -0.06543263792991638, 0.1682656705379486, -0.6428048014640808, -0.0629265084862709, 0.5802529454231262, -0.025885066017508507, 0.4862808883190155, -0.30929848551750183, 0.19592592120170593, -0.1268044114112854, 0.5758460164070129, 0.12229496240615845, -0.08698932826519012, 0.0575491227209568, 0.16714921593666077, 0.18701136112213135, -0.1728554368019104, 0.4593431353569031, 1.056290626525879, 0.30181267857551575, -0.3120221495628357, -0.18464232981204987, -0.4207952916622162, -0.38122397661209106, 0.3375856578350067, -0.29337379336357117, 0.7449721693992615, 0.37641671299934387, -0.42383530735969543, -0.26660019159317017, 0.05780854448676109, 0.659699559211731, 0.21472126245498657, -0.3612145781517029, 0.41207587718963623, -0.47115325927734375, 0.43496108055114746, -0.6095241904258728, 0.5451675057411194, -0.022330837324261665, 0.20029793679714203, -0.06687213480472565, 0.48524758219718933, 0.5714044570922852, 0.18026240170001984, -0.3103063106536865, 0.03790600225329399, 0.31663206219673157, -0.705527663230896, -0.7895532846450806, 0.5448984503746033, 0.34491002559661865, 0.3678959310054779, 0.026253702118992805, -0.1850842833518982, -0.10126211494207382, 0.28836536407470703, -0.04119604825973511, 0.0647401362657547, -0.10960526019334793, 0.13168294727802277, 0.045383840799331665, -0.16380684077739716, -0.03757524862885475, -0.08589375764131546, -0.2591429054737091, 0.2655193507671356, -0.16629303991794586, -0.30113035440444946, 0.4532460570335388, -0.19561271369457245, 0.023261211812496185, 0.05122664198279381, -0.43542519211769104, -0.0471864715218544, -0.33390676975250244, 0.1325794905424118, -0.2795598804950714, -0.7621039152145386, -0.04474499449133873, -0.33726295828819275, -0.06859102100133896, 0.3995625674724579, 0.20169398188591003, -0.44483643770217896, 0.034284599125385284, -0.09405913203954697, -0.3063106834888458, -0.15875035524368286, -0.34368425607681274, 0.34369897842407227, -0.27622494101524353, 0.11568496376276016, 0.5021107196807861, -0.008651994168758392, 0.2513630986213684, 0.020983224734663963, 0.469033807516098, 0.022160982713103294, 0.11392614990472794, -0.057753123342990875, 0.16688238084316254, -0.03986025229096413, 0.19902484118938446, 0.10217692703008652, -0.40488988161087036, -0.16594403982162476, 0.24549107253551483, 0.30257031321525574, 0.4081100821495056, -0.23098231852054596, -0.4181121289730072, -0.2779245674610138, 0.8136030435562134, -0.10014574229717255, -0.181610569357872, 0.18965718150138855, 0.500201940536499, -0.3423007130622864, 0.13524848222732544, -0.2505725026130676, 0.14598405361175537, 0.5804169178009033, 0.33723247051239014, -0.04720451682806015, 0.1304614394903183, -0.1811077743768692, 0.3160979449748993, 0.06222767010331154, 0.46627941727638245, 0.6364178657531738, 0.06916940957307816, 0.49654701352119446, -0.10635010153055191, 0.13975054025650024, -0.01688794419169426, 0.06946535408496857, 0.12504614889621735, 0.08374445885419846, 0.21810156106948853, 0.5098620057106018, -0.04893173277378082, 0.19605180621147156, 0.34399065375328064, 0.0013715393142774701, -0.3723357319831848, 0.30290186405181885, 0.15960486233234406, -0.13304050266742706, -0.36121028661727905, -0.6214910745620728, -0.06893546879291534, -0.26990607380867004, 0.376565158367157, 0.1705443114042282, 0.3801130950450897, -0.16891834139823914, -0.5656915903091431, 0.10783664137125015, 0.042121823877096176, 0.3404991328716278, -0.12246521562337875, 0.2570013999938965, 0.14508157968521118, -0.6242244839668274, 0.30891770124435425, 0.2560008466243744, 0.718389630317688, -0.3326239585876465, -0.35035839676856995, -0.10145630687475204, 0.7422187924385071, 0.814691424369812, -0.36716127395629883, -0.2200005054473877, 0.09050968289375305, 0.22565007209777832, 0.20750190317630768, 0.21604037284851074, -0.36832305788993835, -0.14110404253005981, -0.6088263988494873, -0.4149646759033203, -0.5143178105354309, 0.21485421061515808, 0.022247089073061943, 0.36490339040756226, 0.7294920086860657, 0.2886563837528229, 0.16747671365737915, -0.07606221735477448, -0.013183047994971275, 0.5176413655281067, -0.32290586829185486, 0.7258761525154114, 0.14434610307216644, 0.26228395104408264, 0.21445266902446747, -0.037960950285196304, -0.03899644687771797, 0.20025750994682312, -0.16446886956691742, 0.4202871024608612, 0.5526606440544128, 0.04094133898615837, 0.28464487195014954, -0.05862719938158989, -0.0022898802999407053, 0.19202354550361633, -0.489367812871933, 0.027511199936270714, 0.13092222809791565, 0.05882509797811508, -0.07292641699314117, -0.2410190999507904, 0.344818115234375, -0.6398250460624695, 0.09484513849020004, -0.3520142734050751, 0.3852737545967102, -0.30576592683792114, 0.5613747835159302, -0.38323724269866943, 0.06628162413835526, 0.4246346354484558, 0.05939610302448273, 0.3282491862773895, 0.4123113453388214, 0.04292049631476402, 0.21495750546455383, 0.8871379494667053, 0.6405106782913208, 0.5120590329170227, -0.27911055088043213, -0.234180748462677, 0.22734004259109497, 0.13274532556533813, -2.457029342651367, 0.527219295501709, 0.6720998287200928, 0.4050651788711548, 0.1537957638502121, -0.006071868818253279, 0.06056617572903633, 0.21815459430217743, 0.25685402750968933, -0.34561383724212646, -0.8929803371429443, -0.051143668591976166, -0.3090466558933258, 0.2549562156200409, 0.17050760984420776, -0.09185146540403366, -0.41091200709342957, -0.04398423060774803, -0.23293481767177582, 0.26596567034721375, -0.27352192997932434, -0.3461788296699524, -0.1695501059293747, -0.2974141240119934, 0.13055717945098877, -0.3875235319137573, -0.05889062583446503, 0.027355702593922615, -0.04172391816973686, 0.07966049760580063, 0.06568244844675064, 0.10361181944608688, -0.13329240679740906, 0.59185391664505, 0.25489938259124756, -0.41600045561790466, -0.010473396629095078, -0.18941530585289001, -0.5856030583381653, -0.2576883137226105, 0.264297753572464, 0.35593026876449585, -0.15734809637069702, 0.05919568985700607, 0.15519845485687256, 0.38793206214904785, -0.12656578421592712, 0.09532170742750168, -0.16582268476486206, -0.1145966500043869, 0.21615846455097198, -0.3045225441455841, 0.16642026603221893, 0.3735923767089844, -0.35545241832733154, 0.026621738448739052, 0.2620251476764679, 0.3935658931732178, 0.3080969750881195, -0.30742186307907104, -0.1510889083147049, 0.3505457937717438, 0.7472711205482483, -0.20512747764587402, -0.07796352356672287, -0.17464382946491241, 0.6663305759429932, 0.10656633973121643, -0.40292051434516907, -0.4772721529006958, 0.13207285106182098, 0.22509367763996124, -0.2730602025985718, -0.36151042580604553, -0.12235848605632782, 0.11365938186645508, -0.31096237897872925, 0.5212944149971008, -0.2989708483219147, 0.47449254989624023, -0.059519197791814804, -0.5249653458595276, -0.1837758868932724, 0.2837720215320587, -0.09034044295549393, -0.5548933744430542, -0.1370108425617218, 0.21813398599624634, 0.06270474940538406, 0.12337936460971832, -0.40098828077316284, 0.07312632352113724, -0.019259309396147728, 0.11526060104370117, -0.31103891134262085, 0.04302505776286125, 0.11855702102184296, 0.17020606994628906, -0.12919668853282928, 0.4587212800979614, 0.3374359607696533, -0.6703404188156128, -0.15322467684745789, 0.3325234353542328, -0.3021644651889801, -0.15682624280452728, 0.9999735951423645, 0.0785774439573288, 0.9000120162963867, 0.060584500432014465, -0.5279744863510132, -0.3780435621738434, 0.1222633570432663, 0.11668619513511658, 0.21100737154483795, -0.33935675024986267, 0.09419256448745728, 0.23051418364048004, -0.10213855654001236, -0.05736161023378372, 0.30721476674079895, 0.15996593236923218, -0.0492231547832489, -0.13672520220279694, 0.40388375520706177, -0.0675378292798996, 0.11220870912075043, -0.25262656807899475, -0.3867005705833435, 0.20991899073123932, -0.21563619375228882, -0.012310289777815342, 0.3935142457485199, -0.0702693834900856, 0.23180608451366425, 7.120461940765381, 0.39006584882736206, 0.230171337723732, 0.1607281118631363, 0.32544392347335815, -0.08982851356267929, -0.0060858349315822124, 0.08258787542581558, 0.2812400460243225, 0.03548775985836983, -0.3256731331348419, -0.14822997152805328, 0.06766357272863388, 0.0861319974064827, -0.12242875248193741, 0.027725493535399437, 0.0990677997469902, -0.22475558519363403, 0.4351809024810791, -0.2750670909881592, 0.003928703721612692, -0.46349024772644043, -0.06774713844060898, -0.0450129434466362, -0.3870709538459778, 0.45018404722213745, -0.3574449121952057, -0.08259450644254684, 0.1047307625412941, 0.32185330986976624, 0.35819822549819946, 0.7288053035736084, -0.45119649171829224, 0.016434434801340103, -0.19122719764709473, 0.20739679038524628, -0.13258472084999084, -0.7221629023551941, 0.08965545147657394, -0.12278738617897034, -0.07038808614015579, 0.20109649002552032, 0.1941167563199997, -0.02284393459558487, 0.2889193892478943, 0.012483305297791958, 0.03299831226468086, 0.5748645067214966, 0.4062923491001129, -0.21745139360427856, 0.14657646417617798, -0.37607356905937195, 0.07134796679019928, 0.11898202449083328, -0.4138447940349579, -0.029003622010350227, 0.8209766745567322, -0.3070873022079468, 0.2837282717227936, 0.3709929883480072, -0.5590340495109558, 0.8183472156524658, -0.08445896953344345, -0.14687344431877136, -0.34942692518234253, -0.09755902737379074, 0.3269645571708679, 0.4479737877845764, 0.3575878143310547, 0.48183658719062805, 0.19203168153762817, 0.25367802381515503, 0.3299478590488434, -0.3138628304004669, 0.4281580448150635, -0.2782583236694336, 0.20308427512645721, -0.47471004724502563, 0.05944893881678581, -0.501918375492096, 0.2838919460773468, 0.45535361766815186, -0.5952826738357544, -0.05168933421373367, -0.24466124176979065, 0.12395290285348892, -0.06714257597923279, 0.6926813125610352, 0.14772136509418488, 0.21283988654613495, -0.07577447593212128, 0.4872508645057678, -0.21978920698165894, -0.06471066176891327, 0.23034346103668213, 0.5864617228507996, 0.10931413620710373, -0.21860897541046143, 0.17874839901924133, 0.01092855166643858, -0.021072769537568092, 0.36985522508621216, -0.2176317274570465, 0.05948399752378464, 0.10243681818246841, 0.16334107518196106, 0.4666770100593567, 0.21669481694698334, -0.06140260025858879, 0.22882944345474243, -0.6814625263214111, 0.38517749309539795, -0.2748529016971588, -0.4478093683719635, 0.8125447630882263, -0.4470321834087372, -0.035433366894721985, 0.28430017828941345, 0.2680298089981079, 0.14204823970794678, 0.5720041990280151, 0.11176963895559311, -0.25692176818847656, -0.30999788641929626, 0.20621654391288757, -0.15099485218524933, -0.1332998275756836, -0.12100331485271454, -0.3780058026313782, -0.061766691505908966, 0.12976351380348206, -0.818819522857666, 0.09247346222400665, 0.1623510867357254, -0.07803910225629807, -0.2976083755493164, -0.47955015301704407, 0.15167933702468872, 0.298339307308197, 0.5191152691841125, 0.20403945446014404, -0.026362109929323196, 0.7549909949302673, -0.5803422927856445, -0.6852220892906189, 0.0832776129245758, 0.65020352602005, 0.810523271560669, -0.007125455886125565, 0.20195016264915466, 0.41844138503074646, 0.20900996029376984, -0.39896658062934875, 0.03231053426861763, -0.6116911172866821, 0.286933571100235, 0.027811750769615173, 0.45846810936927795, 0.09216015040874481, -0.4167606234550476, 0.12339799106121063, -0.5637958645820618, -0.22603371739387512, 0.026913737878203392, 0.22098618745803833, 0.30799031257629395, 0.8736192584037781, 0.1430024802684784, 0.300658643245697, 0.28716596961021423, 0.7308062314987183, 0.013177212327718735, 0.07828634232282639, -0.1503133624792099, 0.004122898448258638, 0.5483118295669556, 0.20320965349674225, -0.09326853603124619, -0.26176491379737854, 0.816814124584198]
