This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 449
CacheID: 1537
Query: public void resetSingleton(){ _EL_   root=null; _EL_   tmpFileCounter.set(0); _EL_   accessedFiles.clear(); _EL_   shouldAllThrowIOException=false; _EL_   classesThatShouldThrowIOException.clear(); _EL_ synchronized (leakingResources) { _EL_     for (    LeakingResource resource : leakingResources) { _EL_       try { _EL_         resource.release(); _EL_       } _EL_  catch (      Exception e) { _EL_         logger.warn("Failed to release resource: " + e.getMessage(),e); _EL_       } _EL_     } _EL_     leakingResources.clear(); _EL_   } _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	444	False	check that all the elements are real numbers .
2	445	False	init the keyboard buttons ( onclicklistener )
3	446	False	determine the path to the file relative to the given directory path .
4	447	False	read fields to display
5	448	False	internal method to perform the normalization .
6	449	True	reset the internal state of this singleton
7	450	False	creates a random string which only consists of letters
8	451	False	constructs a new exchangeratemanager and initialises the most used rates .
9	452	False	removes the attribute specified by the value parameter .
10	453	False	delete the object previously saved .
11	454	False	check if unique constraint exception ( aka ora - 00001 )

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	9.261486207956663	6 (correct)	1	9.418711068197249	6 (correct)
2	9.376977695323173	8	2	9.589453177302696	2
3	9.38654833433844	2	3	9.650768377383399	8
4	9.398695364586755	9	4	9.750558690164578	9
5	9.575292469969341	5	5	9.858008464957159	4
6	9.598266422557224	4	6	9.915277618316177	5
7	9.673055342237358	3	7	10.100276665529318	11
8	9.681502910248222	11	8	10.116983966665535	3
9	9.80155033319261	1	9	10.169539352233517	1
10	10.174747754077519	7	10	10.445499331261852	10
11	10.288702565437477	10	11	10.678880834275494	7



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
