This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 5602
CacheID: 5553
Query: static void runBootstrappers(final CoreEarlyComponent early,final List<HeroicBootstrap> bootstrappers) throws Exception { _EL_   for (  final HeroicBootstrap bootstrap : bootstrappers) { _EL_     try { _EL_       bootstrap.run(early); _EL_     } _EL_  catch (    Exception e) { _EL_       throw new Exception("Failed to run bootstrapper " + bootstrap,e); _EL_     } _EL_   } _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	5597	False	create a replication job to copy a partition .
2	5598	False	this method is called when executing this application from the command line .
3	5599	False	indicates if this file represents a file on the underlying file system .
4	5600	False	start with ordinal selection of input stages then ordinal selection of each output ring there after .
5	5601	False	returns an array of the t - statistic of each coefficient in a multiple linear regression model .
6	5602	True	this method basically goes through the list of bootstrappers registered by modules and runs them .
7	5603	False	returns the stack map table written out .
8	5604	False	save the currently selected clusterer output to a file .
9	5605	False	get recommendations for resource placement based on the passed parameters .
10	5606	False	collect a list of relative paths .
11	5607	False	returns true if the given module specifier is specifying a file .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.840636906890013	6 (correct)	1	8.02539258157841	6 (correct)
2	8.541176864098174	9	2	8.770293622754538	7
3	8.546874301745337	2	3	8.792279223818367	2
4	8.55744225793144	5	4	8.79272922465272	5
5	8.567800938111223	7	5	8.89637955356769	10
6	8.585684477449295	10	6	9.017034597394774	9
7	8.868855558124192	3	7	9.08836187328613	8
8	8.9127666134988	8	8	9.158025306607666	4
9	9.00379426282564	4	9	9.189319848434733	3
10	9.083460542884895	11	10	9.33800709333614	1
11	9.137438297282426	1	11	9.491831371565723	11



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
