This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 5449
CacheID: 5435
Query: private void startFileBasedMerge() throws CarbonSortKeyAndGroupByException { _EL_   try { _EL_     executorService.shutdown(); _EL_     executorService.awaitTermination(2,TimeUnit.DAYS); _EL_     dataSorterAndWriterExecutorService.shutdown(); _EL_     dataSorterAndWriterExecutorService.awaitTermination(2,TimeUnit.DAYS); _EL_   } _EL_  catch (  InterruptedException e) { _EL_     throw new CarbonSortKeyAndGroupByException("Problem while shutdown the server ",e); _EL_   } _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	5444	False	loads security related properties from a file .
2	5445	False	closes an input stream .
3	5446	False	limpia la lista de ficheros del escaneo
4	5447	False	return true if the edge ab intersects the given edge of constant latitude .
5	5448	False	starts the process described by ' builder ' , and asserts that it sees ' expectedout ' on stdout and ' expectederr ' on stderr .
6	5449	True	below method will be used to start file based merge
7	5450	False	callback for when text is inserted into the document .
8	5451	False	constructs a new exception with the specified message .
9	5452	False	returns true if the two components have a common parallelgroup ancestor along the particular axis .
10	5453	False	reads an object from the input stream .
11	5454	False	, lsr # operation : if shift _ imm = = 0 then shifter _ operand = 0 shifter _ carry _ out = rm [ 31 ] else / / shift _ imm > 0 shifter _ operand = rm logical _ shift _ right shift _ imm shifter _ carry _ out = rm [ shift _ imm - 1 ]

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.349246823761061	6 (correct)	1	7.849583720164369	6 (correct)
2	7.518460887652818	8	2	7.925373564196327	8
3	7.574731282102078	1	3	7.959414722891123	2
4	7.665720731470201	2	4	8.094608716422245	1
5	7.863036591552132	3	5	8.515494421629553	10
6	8.159880105621525	10	6	8.606988487332863	7
7	8.269048810113327	7	7	8.633885198985164	3
8	8.516939817201358	9	8	8.988314353468859	9
9	8.625680648178651	5	9	9.04771453273602	5
10	9.347288454777855	4	10	9.803263600701738	4
11	9.71964922695132	11	11	10.250494145317388	11



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
