This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 4505
CacheID: 4680
Query: public void rollback(Throwable t){ _EL_   log.debug("  ROLLBACK: deleting " + tempFile + " due to "+ t); _EL_   try { _EL_     fileContentStore.delete(tempFile,node); _EL_   } _EL_  catch (  Exception e) { _EL_     t.addSuppressed(e); _EL_   } _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	4500	False	appends content from the specified bytebuffer to this bytearray
2	4501	False	handle the response sent back from alexa ' s parsing of the intent , these can be any of the avsitem types ( play , speak , stop , clear , listen )
3	4502	False	checks if there is info already cached and whether it is old enough to be updated , in which case it requests the data from the api .
4	4503	False	removes a view from the viewgroup if it is hidden .
5	4504	False	serialize this object and all its contents to xml .
6	4505	True	rollback the download ( delete the temporary file )
7	4506	False	parse x - like geometry string .
8	4507	False	since the image doesn ' t necessarily need to be regenerated when it is merely moved , raster objects have this function , called from generate ( ) and when a placement attribute is changed .
9	4508	False	searches in this vector for the index of the specified object .
10	4509	False	returns whether an undo is possible , i . e . whether there are any undo points saved so far
11	4510	False	inserts the string representation of the char argument into this string buffer .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.703817057520563	6 (correct)	1	7.837209375970931	6 (correct)
2	8.090332019228503	3	2	8.252921830949857	3
3	8.14291111747491	5	3	8.262610077214447	5
4	8.425371951260304	8	4	8.538872753296955	8
5	8.444798623846218	7	5	8.544803406040106	4
6	8.444897209132948	4	6	8.901816812921087	11
7	8.663220405656826	11	7	9.025227695947411	7
8	8.918220377088886	2	8	9.061299630971035	2
9	9.848735161165314	1	9	9.932685990912889	1
10	10.067810100414603	10	10	10.201665410413511	10
11	10.22968858951436	9	11	10.364365651720421	9



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
