This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 1327
CacheID: 2215
Query: private void displayAllStringDefinedInStringXml(){ _EL_   SimpleIconFontTextView textView=(SimpleIconFontTextView)findViewById(R.id.text_view_2); _EL_   List<String> list=new ArrayList<>(); _EL_   list.add(getString(R.string.cubeicon_gems_logo)); _EL_   list.add(getString(R.string.cubeicon_android)); _EL_   list.add(getString(R.string.cubeicon_heart)); _EL_   String text=TextUtils.join(" ",list); _EL_   textView.setText(text); _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	1322	False	checks if a node has a child of element type .
2	1323	False	removes item at the specified index from items vector .
3	1324	False	returns a count of all css primitive ( non - shorthand ) properties known to this class .
4	1325	False	prints a string to the stream , encoded as utf - 8
5	1326	False	checks the current user ' s permissions against the given object which may represent a single or multiple namespaces .
6	1327	True	display the string defined in the string xml file : iconfont _ string . xml
7	1328	False	create an intent to take the user to maps , using the first map link available .
8	1329	False	returns a stringbuilder that is consisted of filtering and expanding parameters that in turn are appended to the query string used for odata client .
9	1330	False	writes the tags from this exifinterface object into a jpeg compressed bitmap , removing prior exif tags .
10	1331	False	remove an attribute from the list .
11	1332	False	converts from signature to slashed class name ( e . g . , from ljava / lang / string ; to java / lang / string ) .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.598891373057851	6 (correct)	1	8.196325867753922	6 (correct)
2	7.752537362592104	11	2	8.286697348384891	8
3	7.844635458806359	8	3	8.430117020277146	11
4	8.198571886642647	9	4	8.748713141992553	10
5	8.241296120705876	2	5	8.775901564026642	9
6	8.332365715100407	10	6	8.857006035220957	7
7	8.450338230642053	1	7	8.901270968721532	2
8	8.47531398691116	7	8	9.186876836450525	3
9	8.596577789845577	3	9	9.18935120506616	1
10	9.295656257463069	5	10	9.78440710049734	5
11	12.607567817123764	4	11	13.019670651471902	4



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
