This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 5203
CacheID: 5231
Query: private String createDashArrayString(List<Float> dashesArray){ _EL_   StringBuilder sb=new StringBuilder(); _EL_   if (dashesArray != null) { _EL_     int index=0; _EL_     for (    Float value : dashesArray) { _EL_       String str=Float.toString(value); _EL_       if (str.endsWith(".0")) { _EL_         sb.append(value.intValue()); _EL_       } _EL_  else { _EL_         sb.append(value); _EL_       } _EL_       if (index < dashesArray.size() - 1) { _EL_         sb.append(" "); _EL_       } _EL_       index++; _EL_     } _EL_   } _EL_   return sb.toString(); _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	5198	False	returns the last login time .
2	5199	False	creates and returns a stream of the words in the given text .
3	5200	False	add the supplied applicationinfo objects to the list , and enqueue it into the list to broadcast when notify ( ) is called .
4	5201	False	filter the matching objects for the one ( s ) whoose named field is equal to value .
5	5202	False	removes some markup that appears on the plot for youtube videos
6	5203	True	creates the dash array string .
7	5204	False	finds the position of the given pattern in this blob .
8	5205	False	loads the most recent generation file .
9	5206	False	read a line from the given stream .
10	5207	False	check if the table exists by issuing a select .
11	5208	False	we found a " : " and is now trying to read either scheme , username / password

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.080472190588582	6 (correct)	1	7.290346230372081	6 (correct)
2	8.021525136471658	7	2	8.254573175019367	7
3	8.032985428768653	1	3	8.356402329596389	1
4	8.124054811772483	10	4	8.372028357163524	10
5	8.202002523562905	4	5	8.463210117063273	4
6	8.309563202805169	8	6	8.571478192815203	8
7	8.337895629350733	3	7	8.654580576301019	2
8	8.453810297353622	2	8	8.682776713868087	3
9	8.552298962431932	9	9	8.853007926662661	9
10	8.55360259071447	5	10	8.912463247569944	5
11	8.8213753961575	11	11	9.001625214984633	11



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
Query nl-pl emb:	[0.036229122430086136, 0.09632549434900284, -0.1265077292919159, 0.37316054105758667, -0.07486923784017563, -0.2153920829296112, 0.16999982297420502, 0.5905492901802063, 0.2564030587673187, -0.39636701345443726, -0.06731044501066208, 0.112676240503788, -0.04507191851735115, 0.5125123262405396, -0.3856319189071655, 0.320142537355423, 0.24079003930091858, 0.2704073190689087, 0.22296391427516937, -0.268331378698349, -0.27639320492744446, 0.17544546723365784, 0.31937432289123535, 0.2896294891834259, 0.04371458664536476, 0.05335311219096184, 0.3650340139865875, 0.527947723865509, -0.16068428754806519, -0.09266983717679977, -0.5471317172050476, 0.3361474871635437, 0.29090672731399536, -0.1470312625169754, 0.05836157500743866, -0.10502226650714874, 0.8028510212898254, -0.3065685033798218, 0.14643067121505737, 0.3048407733440399, 0.0067481896840035915, -0.20333194732666016, -0.1809607744216919, 0.19650177657604218, 0.5554493069648743, 0.3273724615573883, 0.11489187180995941, 0.5192211866378784, 0.19515754282474518, 0.5285795331001282, -0.16304974257946014, 0.5968649983406067, 0.08586206287145615, 0.6576642394065857, -0.3149917423725128, -0.06411486864089966, 0.03416808694601059, 0.11094742268323898, 0.4527340531349182, -0.21596501767635345, -0.4666185677051544, -0.1676204651594162, -0.1377260535955429, -0.34198930859565735, 0.24423904716968536, 0.007796000223606825, -0.033312685787677765, -0.1572490632534027, 0.30512750148773193, -0.20731177926063538, 0.367277055978775, -0.1688709259033203, 0.10426396131515503, -0.27854248881340027, -0.13168375194072723, 0.21225592494010925, -0.007161741144955158, 1.0289700031280518, 0.1781495213508606, 0.23925456404685974, 0.63135826587677, -0.2294003814458847, -0.10916653275489807, 0.43621134757995605, 0.48832806944847107, 0.12610462307929993, -0.4480210542678833, 0.11228086799383163, -0.08244149386882782, 0.03546261042356491, 0.21872125566005707, 0.33172109723091125, -0.0667484775185585, -0.14486151933670044, 0.5438809990882874, 0.004646886605769396, -0.33214837312698364, -0.22093893587589264, -0.6398791670799255, -0.13272510468959808, -0.0545206293463707, 0.07289880514144897, -0.24847856163978577, 0.011390479281544685, -0.44615820050239563, -0.19446219503879547, -0.14226128160953522, -0.6429476141929626, -0.2707763612270355, -0.16531389951705933, 0.5535154342651367, 0.8226242661476135, -0.23767243325710297, -0.010616617277264595, 0.2681349217891693, -0.1902829259634018, -0.034962087869644165, 0.4738517701625824, 0.39041340351104736, 0.7170329093933105, -0.05670640245079994, 0.17941626906394958, 0.04542681947350502, -0.4630345404148102, 0.14912772178649902, 0.19516225159168243, -0.17573684453964233, -0.37535586953163147, -0.23132911324501038, 0.023800358176231384, -0.14380139112472534, -0.39016497135162354, 0.25361761450767517, -0.1968146413564682, 0.7527509927749634, -0.04447171837091446, 0.16822244226932526, 0.3178795278072357, 0.41046077013015747, 0.1702941656112671, 0.14074017107486725, 0.06340134888887405, 0.37530070543289185, -0.10892647504806519, 0.17891228199005127, 0.29000937938690186, -0.10695703327655792, -0.09013571590185165, 0.39243847131729126, -0.13583379983901978, -0.09287215024232864, -0.2585832178592682, 0.029733385890722275, 0.014989709481596947, -0.011936434544622898, 1.3528196811676025, 0.5341770648956299, -0.22679834067821503, 0.3359033167362213, 0.15840712189674377, 0.344216912984848, 0.23875471949577332, 0.5030632019042969, 0.12540024518966675, 0.36463662981987, 0.4710880219936371, 0.15531079471111298, 0.07613027095794678, -0.04945624619722366, -0.06900040060281754, -0.25957590341567993, -0.3006141185760498, -0.40679529309272766, 0.1837616264820099, 0.12716926634311676, 0.19602087140083313, 0.07459541410207748, -0.21130646765232086, -0.164398655295372, 0.027179256081581116, 0.21533527970314026, 0.039769887924194336, -0.3510593771934509, 0.11480803787708282, -0.3191941976547241, -0.01629939302802086, 0.13313031196594238, 0.16272178292274475, -0.26947855949401855, -0.12256097048521042, -0.028319168835878372, 0.19954060018062592, -0.15216349065303802, -0.20079514384269714, -0.3216702938079834, 0.26686617732048035, -0.12410137802362442, 0.0337253175675869, 0.10446127504110336, -0.22936540842056274, 0.24558955430984497, 0.4794556498527527, 0.3720752000808716, 0.19924786686897278, 1.0958845615386963, 0.5885978937149048, 0.2578850984573364, -0.4563654661178589, 0.18051666021347046, -0.23973584175109863, 0.05594894662499428, 0.05546457692980766, 0.15814697742462158, 0.04140467569231987, -0.4182099997997284, -0.07063385844230652, -0.08026424050331116, -0.11188723891973495, -0.19835612177848816, -0.5151439309120178, 0.5652494430541992, 0.15796703100204468, 0.4541345238685608, 0.21167083084583282, -0.006935241166502237, -0.3656671345233917, 0.29819628596305847, -0.44641515612602234, -0.15796209871768951, 0.28770706057548523, 0.04705904424190521, -0.2853317856788635, -0.29035040736198425, 0.7714776992797852, 0.48560601472854614, -0.23589910566806793, -0.27143552899360657, -0.19889557361602783, -0.23898500204086304, -0.4155811071395874, 0.08019495010375977, -0.2802847623825073, 0.08031944185495377, 0.5592806935310364, 0.0012378955725580454, -0.4354017376899719, -0.23377512395381927, 0.06925082951784134, 0.22042463719844818, -0.6285184621810913, 0.16091109812259674, -0.3526785671710968, 0.8805510997772217, -0.5222495794296265, 0.46546363830566406, 0.005539227277040482, 0.3804762661457062, 0.30503109097480774, -0.048025842756032944, 0.23584377765655518, 0.05909658223390579, -0.4367353022098541, 0.1905747354030609, 0.27719584107398987, -0.640917181968689, -1.0987766981124878, 0.3112678527832031, -0.26384085416793823, 0.4498358368873596, -0.3659283220767975, 0.07526686787605286, -0.07563131302595139, 0.5378596186637878, 0.04347378760576248, 0.48028135299682617, -0.21693232655525208, -0.22560285031795502, -0.044625282287597656, -0.1362053006887436, -0.3825671076774597, 0.18062381446361542, 0.1682821363210678, 0.4820725619792938, -0.31238892674446106, -0.35392817854881287, 0.15911513566970825, -0.06274015456438065, 0.09993407875299454, 0.10679633915424347, -0.1742965131998062, 0.22878335416316986, -0.4642021358013153, 0.329061359167099, 0.11078863590955734, -0.5448447465896606, 0.11617178469896317, -0.025639787316322327, -0.008853288367390633, 0.21002939343452454, 0.039698876440525055, -0.28931036591529846, 0.16460895538330078, -0.2271977812051773, 0.31961342692375183, 0.254652738571167, -0.21999724209308624, -0.3015430271625519, -0.04829719662666321, 0.2065826803445816, 0.034818585962057114, -0.1372658759355545, 0.2930038273334503, -0.14474190771579742, 0.385844349861145, 0.16608692705631256, 0.04660121724009514, -0.10844055563211441, -0.14057591557502747, -0.06922794878482819, 0.04516635090112686, 0.008540084585547447, 0.03122091293334961, 0.12081712484359741, -0.12636341154575348, 0.023833556100726128, 0.06643705815076828, -0.12837651371955872, -0.3783565163612366, -0.20592498779296875, 1.0403538942337036, -0.3897596299648285, 0.2939448654651642, -0.006675598211586475, 0.12335693091154099, 0.024514535441994667, 0.12237946689128876, -0.07980956137180328, 0.12574546039104462, 0.17274530231952667, 0.261989563703537, 0.11756020039319992, 0.03349747136235237, -0.324226438999176, 0.25552523136138916, 0.3763051927089691, 0.6597345471382141, 0.19240787625312805, 0.02718627080321312, 0.42104464769363403, 0.06090512499213219, 0.007209768518805504, 0.21587637066841125, -0.24080567061901093, -0.05027430132031441, 0.37898144125938416, -0.12477082759141922, 0.20209075510501862, -0.2128661721944809, 0.1808822751045227, 0.009734446182847023, 0.18722589313983917, -0.4890313744544983, 0.1210828348994255, -0.04219913110136986, 0.23463541269302368, -0.19015580415725708, -0.6933742761611938, 0.1701408475637436, 0.13194561004638672, 0.05097663775086403, 0.3394639790058136, 0.45820435881614685, 0.16370773315429688, 0.08937903493642807, 0.21007008850574493, -0.3962472379207611, 0.463579922914505, 0.2376580685377121, 0.030132003128528595, 0.3891158103942871, -0.5654676556587219, 0.2982673645019531, 0.17596592009067535, 0.5934265851974487, 0.1637990027666092, -0.4190388321876526, 0.13504429161548615, 0.15650029480457306, 0.34560418128967285, -0.056733496487140656, 0.05006510391831398, -0.02501174621284008, 0.2955990433692932, 0.07300680130720139, 0.2736658751964569, -0.06672981381416321, -0.30107247829437256, -0.29950135946273804, -0.005125184077769518, -0.08404882997274399, 0.554611086845398, -0.13099952042102814, 0.279048889875412, 0.5827848315238953, 0.13894087076187134, 0.043690457940101624, -0.05501675233244896, -0.0021063422318547964, 0.3678207993507385, -0.05807668715715408, 0.11878377944231033, 0.07360120862722397, 0.2736327648162842, 0.07774399220943451, 0.007298319600522518, 0.05456533655524254, -0.06556490808725357, -0.21901512145996094, 0.5502545237541199, 0.2666236460208893, -0.16307716071605682, 0.6115614771842957, -0.03707151114940643, 0.10865781456232071, 0.5307757258415222, 0.03329967334866524, -0.010361111722886562, 0.24833126366138458, -0.18618309497833252, 0.07996676117181778, -0.09367319196462631, 0.6063879728317261, -0.009922049008309841, 0.3393125534057617, 0.26921218633651733, 0.1373632401227951, -0.6382306814193726, 0.6097661852836609, -0.3378325402736664, -0.02235771156847477, 0.381363183259964, 0.19588854908943176, 0.47013530135154724, 0.4658866822719574, -0.2615220844745636, 0.26727232336997986, 0.7347745895385742, 0.34919604659080505, 0.18925730884075165, -0.20194637775421143, -0.2163560837507248, 0.1445223093032837, -0.36304083466529846, -2.0543525218963623, 0.16158370673656464, 0.18749868869781494, 0.12291722744703293, -0.0223724115639925, -0.08939161151647568, 0.2713605463504791, 0.008092994801700115, 0.2863055467605591, -0.19328872859477997, -0.6094882488250732, -0.08750051259994507, -0.029235972091555595, 0.23127536475658417, 0.44171470403671265, -0.24908161163330078, 0.06920920312404633, -0.04773943871259689, -0.1695510298013687, -0.31640568375587463, -0.333759605884552, -0.34106388688087463, -0.09335830807685852, -0.22262847423553467, 0.09833948314189911, -0.2529980540275574, -0.33279961347579956, -0.09668761491775513, -0.1684190332889557, 0.020606057718396187, 0.07207489013671875, 0.22824662923812866, -0.1241765096783638, 0.414297878742218, -0.04132893308997154, -0.1628832370042801, -0.27080968022346497, -0.24836066365242004, -0.6658422946929932, -0.08363974839448929, -0.06557400524616241, 0.399726539850235, 0.39823442697525024, 0.08919263631105423, 0.4034932851791382, 0.3771205544471741, 0.12857159972190857, 0.09148167818784714, -0.09935775399208069, 0.026451127603650093, 0.19622357189655304, -0.17376112937927246, 0.21257147192955017, -0.060142140835523605, 0.03353402763605118, 0.4071345627307892, 0.23985448479652405, -0.21279415488243103, 0.19785352051258087, 0.06781923025846481, -0.08479107916355133, 0.1914900541305542, 0.5596048831939697, -0.7243983745574951, -0.08547908812761307, -0.07813467085361481, 0.5178257822990417, 0.18443410098552704, 0.046341393142938614, -0.28201332688331604, 0.05263596028089523, 0.3018878400325775, -0.24283799529075623, -0.32329636812210083, 0.2874022424221039, 0.10706733167171478, -0.5139527916908264, 0.4254186749458313, -0.4461545944213867, 0.37869197130203247, 0.050284113734960556, -0.7018323540687561, 0.007728940807282925, -0.10411977022886276, -0.2983003854751587, -0.2978874444961548, 0.08671195060014725, 0.5435332655906677, 0.05063755437731743, 0.0628550574183464, -0.17583508789539337, 0.08746311813592911, -0.013797860592603683, 0.5813634395599365, 0.04966628551483154, 0.04176778346300125, 0.26418349146842957, -0.09340950101613998, -0.19312050938606262, 0.26422855257987976, -0.2605476975440979, -0.4795055389404297, -0.027455778792500496, 0.13920150697231293, -0.2000180035829544, -0.07830342650413513, 0.45891228318214417, -0.08528496325016022, 0.28330129384994507, 0.15715543925762177, 0.09084660559892654, -0.1962520182132721, 0.10771839320659637, 0.3986712098121643, 0.3117277920246124, -0.407688707113266, 0.2482428103685379, 0.15226490795612335, 0.3458656668663025, 0.09818341583013535, 0.5090945959091187, -0.20210333168506622, 0.14154165983200073, 0.38623443245887756, 0.5083775520324707, -0.5591285228729248, 0.22354494035243988, 0.19132934510707855, -0.10229892283678055, 0.09949740022420883, -0.4046908915042877, -0.05243803933262825, 0.4722226560115814, 0.41035181283950806, 0.4322844445705414, 7.1698503494262695, 0.29011452198028564, 0.12606076896190643, -0.06455501168966293, 0.08169811964035034, 0.10953528434038162, -0.19196480512619019, 0.22826072573661804, 0.28608497977256775, -0.0644221380352974, -0.30720967054367065, -0.39242810010910034, 0.0670103058218956, 0.29994747042655945, -0.0976220965385437, 0.03986688330769539, 0.059285566210746765, -0.018177280202507973, 0.16191703081130981, 0.1726197451353073, -0.009581354446709156, 0.15370877087116241, -0.05923504754900932, 0.35992345213890076, -0.30365467071533203, -0.46279245615005493, -0.5306998491287231, 0.5106142163276672, -0.40192273259162903, 0.32236918807029724, 0.07245904952287674, 0.42210063338279724, 0.30851635336875916, 0.17975959181785583, -0.4804040193557739, 0.16853326559066772, -0.44599905610084534, -0.43476006388664246, 0.3460101783275604, -0.12596304714679718, -0.2164291888475418, 0.4150310456752777, 0.38155654072761536, 0.1905878186225891, -0.09907910972833633, 0.48672497272491455, -0.041218675673007965, -0.07777709513902664, 0.54517662525177, -0.06733371317386627, -0.06788608431816101, 0.15304982662200928, -0.1949683129787445, 0.25564995408058167, 0.03228374570608139, 0.025254450738430023, 0.15111355483531952, -0.24863724410533905, 0.780207097530365, -0.3906475305557251, 0.10835933685302734, 0.7351344227790833, 0.019004546105861664, 0.06493444740772247, -0.3863876760005951, 0.37471792101860046, -0.06228449195623398, 1.0416861772537231, 0.05678936094045639, 0.05588619410991669, -0.05134584754705429, -0.03053424507379532, -0.17700384557247162, 0.012280475348234177, 0.1929505169391632, -0.24441812932491302, -0.18829812109470367, -0.4579716622829437, 0.041980840265750885, -0.17383697628974915, 0.10236100107431412, 0.05860970541834831, -0.30685821175575256, 0.20056965947151184, -0.368328332901001, 0.2179345339536667, -0.1815694272518158, 0.47804394364356995, -0.25509101152420044, 0.25062915682792664, -0.0002685118233785033, 0.5778056979179382, -0.06982355564832687, 0.3497578203678131, 0.3171095848083496, 0.30434709787368774, 0.29939672350883484, -0.10434902459383011, 0.028970230370759964, 0.3313862979412079, -0.13277150690555573, 0.11307339370250702, -0.014453725889325142, 0.3325192630290985, -0.048756785690784454, -0.2057526707649231, 0.29454997181892395, -0.03496645763516426, 0.1763445883989334, 0.263286828994751, -0.39856085181236267, 0.45816680788993835, -0.21833176910877228, -0.608647882938385, 0.04535191133618355, -0.3351529836654663, 0.1527012586593628, 0.16061940789222717, 0.41759079694747925, -0.10197363793849945, 0.5101972818374634, 0.2594022750854492, -0.006537492386996746, 0.12051896005868912, 0.08996137976646423, 0.01989809237420559, -0.08696230500936508, 0.008210677653551102, 0.06016186997294426, 0.08166356384754181, 0.15147924423217773, -0.24980777502059937, 0.004451042041182518, 0.8522441387176514, -0.23683276772499084, 0.26123934984207153, -0.3778570890426636, 0.1772644817829132, 0.05233163759112358, 0.12596113979816437, -0.08017374575138092, -0.0441591702401638, 0.4634174704551697, -0.8533121943473816, -0.3734162449836731, 0.13593557476997375, 0.6331176161766052, 0.31245288252830505, -0.4055095911026001, 0.14839749038219452, 0.18853271007537842, -0.002977929776534438, 0.012324854731559753, 0.11714483052492142, -0.44783923029899597, -0.02227824181318283, 0.14856266975402832, 0.17195284366607666, -0.006180800963193178, -0.3796946406364441, 0.07308477908372879, -0.7054776549339294, 0.07475833594799042, -0.2902890741825104, -0.39440158009529114, 0.4412868022918701, 0.4220757484436035, 0.10981699824333191, 0.4220980107784271, -0.05116362124681473, 0.38718485832214355, -0.07622002810239792, 0.10278818011283875, 0.201511412858963, 0.2623755633831024, 0.4646150469779968, 0.13906161487102509, -0.3703831136226654, -0.36305737495422363, 0.39393091201782227]
