This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 3813
CacheID: 4131
Query: private static void delete(File f){ _EL_   if (f.isDirectory()) { _EL_     for (    File c : f.listFiles()) { _EL_       delete(c); _EL_     } _EL_   } _EL_   if (!f.delete()) { _EL_     PrintStream err=System.err; _EL_     err.println("Failed to delete file: " + f); _EL_   } _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	3808	False	reads vector of opaque values
2	3809	False	encodes a string into its url safe form using the default string charset .
3	3810	False	increments the " keep - alive count " .
4	3811	False	factory method : collect or filter selected argument ( s ) .
5	3812	False	creates an in predicate using the specified values .
6	3813	True	recursively deletes a file that may represent a directory .
7	3814	False	loops through sort keys constructing the key statements .
8	3815	False	convert an ofinstructionexperimenter to string form .
9	3816	False	prints the relative magnitudes of the collected timer data to the standard output stream .
10	3817	False	creates a zookeeper client .
11	3818	False	optionally add cv numbers and bit numbers to tool tip text based on roster preferences setting .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	8.03480104037489	6 (correct)	1	8.373377604311557	6 (correct)
2	8.777639936131143	10	2	9.080692941156531	10
3	8.802536064414353	4	3	9.218822940937745	4
4	8.91890292542394	5	4	9.223434297218445	7
5	8.929066959442725	7	5	9.276548306472298	5
6	9.010709136899921	8	6	9.39241550105142	9
7	9.147972275368517	2	7	9.535437748757202	8
8	9.19478415414737	9	8	9.63793902754791	3
9	9.39615034590047	11	9	9.692525851620703	11
10	9.401371812546255	3	10	9.699255941975526	2
11	9.627254840880223	1	11	9.879953888706737	1



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
