This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 261
CacheID: 1387
Query: public String buildUnionSubQuery(String typeDiscriminatorColumn,String[] unionColumns,Set<String> columnsPresentInTable,int computedColumnsOffset,String typeDiscriminatorValue,String selection,String groupBy,String having){ _EL_   int unionColumnsCount=unionColumns.length; _EL_   String[] projectionIn=new String[unionColumnsCount]; _EL_   for (int i=0; i < unionColumnsCount; i++) { _EL_     String unionColumn=unionColumns[i]; _EL_     if (unionColumn.equals(typeDiscriminatorColumn)) { _EL_       projectionIn[i]="'" + typeDiscriminatorValue + "' AS "+ typeDiscriminatorColumn; _EL_     } _EL_  else     if (i <= computedColumnsOffset || columnsPresentInTable.contains(unionColumn)) { _EL_       projectionIn[i]=unionColumn; _EL_     } _EL_  else { _EL_       projectionIn[i]="NULL AS " + unionColumn; _EL_     } _EL_   } _EL_   return buildQuery(projectionIn,selection,groupBy,having,null,null); _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	256	False	set the default x509 trust manager to an instance of a fake class that trust all certificates , even the self - signed ones .
2	257	False	adds all internal listeners .
3	258	False	the " safe " square root of the input value , handling negative values by simply making them positive and then negating the return value .
4	259	False	appends a character to parser ' s buffer .
5	260	False	sets the provided state manager as the owner for the provided field value .
6	261	True	construct a select statement suitable for use in a group of select statements that will be joined through union operators in buildunionquery .
7	262	False	constructs a node with the given location .
8	263	False	adds an element to the counter or caches it to be added .
9	264	False	reverts the list of files we are passed .
10	265	False	concatenates a list of float arrays into a single array .
11	266	False	iterator over all values following an occurrence of tag in aline .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	6.713320673674156	6 (correct)	1	13.330520037042694	6 (correct)
2	7.561607103555449	10	2	13.799580750192893	9
3	7.592751135908092	7	3	14.214747410943927	7
4	7.626262061850483	9	4	14.261638502364983	10
5	7.6691621210249865	2	5	14.63854535270657	11
6	8.135060532499761	4	6	14.658940464186017	4
7	8.531975028470061	11	7	15.026253331530697	3
8	8.542120927883706	8	8	15.06890849221759	2
9	8.665562554243294	1	9	15.122064249413377	1
10	8.77349122122934	3	10	15.281726645095851	8
11	9.616681017149174	5	11	15.738582705573773	5



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
