This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 1104
CacheID: 2042
Query: public StatefulRefreshToken(JsonValue token) throws InvalidGrantException { _EL_   super(token); _EL_   if (!OAUTH_REFRESH_TOKEN.equals(getTokenName())) { _EL_     throw new InvalidGrantException("Token is not an refresh token: " + getTokenId()); _EL_   } _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	1099	False	draws the background of the view .
2	1100	False	add unique attribute to the element which will force elements to be identical .
3	1101	False	this method validates a deletevmresponse object , raising an exception if the response reflects an operation failure .
4	1102	False	limits the maximum scale and x translation of the given matrix
5	1103	False	return the factory used to round - trip between tinkerpop values and rdf values .
6	1104	True	constructs a new refreshtoken backed with the data in the specified jsonvalue .
7	1105	False	put the styleselector ( style or stylemap ) in the list of shared styles , associated to its styleid
8	1106	False	excludes the host name from the client id and returns the string .
9	1107	False	internal conversion method to convert completablefutures to fastfuture .
10	1108	False	check if a given inventoryaction involves placing items into the slot .
11	1109	False	refreshes the markers displayed in this error strip .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.32559907653472	6 (correct)	1	7.46885364999418	6 (correct)
2	7.833102023177072	3	2	8.009982300437882	3
3	8.389549784529743	5	3	8.576556837507916	5
4	8.489019795177077	11	4	8.60821981320272	11
5	8.776671773606102	2	5	8.977928552051727	1
6	8.849705135727932	1	6	9.062306222026486	2
7	9.086227904189878	8	7	9.40357051624322	9
8	9.22512074141381	9	8	9.517539333650086	8
9	9.28005924111084	4	9	9.54509135281135	10
10	9.373748418758765	10	10	9.548863450769987	4
11	10.457805072831803	7	11	10.687579164784571	7



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
