This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 5646
CacheID: 5588
Query: private void initializeSourceCodeMap(String adaptedContent){ _EL_   sourceCodeWithLine=new LinkedHashMap<>(); _EL_   int lineNumber=1; _EL_   StringReader sr=new StringReader(adaptedContent); _EL_   BufferedReader br=new BufferedReader(sr); _EL_   String line; _EL_   try { _EL_     while ((line=br.readLine()) != null) { _EL_       sourceCodeWithLine.put(lineNumber,line); _EL_       lineNumber++; _EL_     } _EL_   } _EL_  catch (  IOException ex) { _EL_     LOGGER.error("Error occured while initialize source code map " + ex.getMessage()); _EL_   } _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	5641	False	the command will only load if this condition is true .
2	5642	False	cast result object to a boolean .
3	5643	False	generates the xml for the current request .
4	5644	False	we need this strict function because boolean . parseboolean silently ignores malformed strings
5	5645	False	formats this time using the specified formatter .
6	5646	True	initialisation of a local map that handles each source code line , keyed by the line number
7	5647	False	return the left singular vectors
8	5648	False	override this if the should _ not _ contain _ same _ error _ codes _ for _ different _ instances _ that _ are _ not _ wrappers test is failing and you * really * want to allow one or more of your error codes to have duplicate apierrors that are not wrappers .
9	5649	False	indicates whether the field of a target object is visited
10	5650	False	removes a download from the completed list .
11	5651	False	modifies the main query by adding a new optional query consisting of shingled phrase queries across the specified clauses using the specified field = > boost mappings .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.801251261012513	6 (correct)	1	8.015879405946466	6 (correct)
2	8.235019720407259	1	2	8.48586580566539	3
3	8.261609902765896	3	3	8.654192027949408	1
4	8.43891987580398	10	4	8.733210004595009	10
5	8.53855019279791	4	5	8.842567576337489	4
6	8.617507655830831	11	6	8.863307194829423	11
7	8.83253672569545	9	7	9.323070616408076	9
8	9.081377899376307	2	8	9.456683142248398	5
9	9.129391610044474	5	9	9.499796535193035	8
10	9.209737692251409	8	10	9.567755703571642	2
11	9.342207328482345	7	11	9.931088765685244	7



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
