This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 4697
CacheID: 4823
Query: private static Field findField(Object instance,String name) throws NoSuchFieldException { _EL_   for (Class<?> clazz=instance.getClass(); clazz != null; clazz=clazz.getSuperclass()) { _EL_     try { _EL_       Field field=clazz.getDeclaredField(name); _EL_       if (!field.isAccessible()) { _EL_         field.setAccessible(true); _EL_       } _EL_       return field; _EL_     } _EL_  catch (    NoSuchFieldException e) { _EL_     } _EL_   } _EL_   throw new NoSuchFieldException("Field " + name + " not found in "+ instance.getClass()); _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	4692	False	parses the given string and replaces all occurrences of ' \ n ' , ' \ r ' and ' \ r \ n ' with the system line separator .
2	4693	False	decrypt key ( does not use salting , so the encryption result is the same for the same input )
3	4694	False	adds the given location to be the target for artifacts .
4	4695	False	check to see if the ip address is within the ranges specified range can be in the form of : x . x . x . x / yy or x . x . x . x - y . y . y . y .
5	4696	False	fills the grid based on positioning the new selection at a specific location .
6	4697	True	locates a given field anywhere in the class inheritance hierarchy .
7	4698	False	returns an object of class simplex defining the same shape
8	4699	False	injects the configured content files into the destination file .
9	4700	False	check whether charsequence c is empty .
10	4701	False	turns a settings string value into a boolean value .
11	4702	False	notify this object that it has been deregistered as a listener with a source for named event .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	6.518309302382884	6 (correct)	1	6.68910794027329	6 (correct)
2	7.395073212226235	9	2	7.747016708679954	9
3	7.617287625184975	11	3	7.878490507438726	7
4	7.666896020751954	7	4	7.886205588147186	2
5	7.70142331560098	2	5	7.999542588607774	11
6	7.833730152269946	10	6	8.090948992178921	10
7	7.855589830519855	5	7	8.092315825098652	5
8	7.863683678265962	8	8	8.096655273447084	8
9	7.905211736511674	3	9	8.14391392575389	3
10	8.087891028116653	1	10	8.256399731261759	1
11	8.358267011373274	4	11	8.586802125746539	4



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
