This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 6759
CacheID: 6451
Query: private boolean containsSingleMetric(BufferedReader reader) throws FormatParseException { _EL_   try { _EL_     reader.mark(1); _EL_     char firstChar=(char)reader.read(); _EL_     reader.reset(); _EL_     return firstChar == '{'; _EL_   } _EL_  catch (  IOException e) { _EL_     throw new FormatParseException("IOException while determining if single or multiple metrics ",e); _EL_   } _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	6754	False	convert a timestamp to the string representation that wavefront will accept .
2	6755	False	gets the value of an attribute and remove it from the list .
3	6756	False	copy the contents of this kim to a byte array .
4	6757	False	imports a key to the key chain .
5	6758	False	creates a new connection group tree using the given connection group as the tree root .
6	6759	True	determines if the given reader contains a single or multiple metrics .
7	6760	False	gets content from metatag
8	6761	False	removes the given columns
9	6762	False	read g11nsettings service config data from sms
10	6763	False	read key mapping from default preferences for context
11	6764	False	add the types that are inherited by this class .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.731015732235496	6 (correct)	1	7.997602357362124	6 (correct)
2	8.122840739237295	4	2	8.378338040040536	4
3	8.222547112699631	9	3	8.42899976176685	3
4	8.226370187774851	10	4	8.581151914903444	10
5	8.282687046863757	3	5	8.589161403092495	5
6	8.381448452847627	5	6	8.722809017061557	9
7	8.517492585533983	1	7	8.767865458464176	2
8	8.542999611086906	2	8	8.808735513687626	1
9	8.883247377488022	11	9	9.082889046209614	11
10	9.408086645152517	7	10	9.777559925952323	8
11	9.519378193836157	8	11	9.788485714031504	7



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
