This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 6842
CacheID: 6522
Query: public TimePeriod(Date startTime,Date endTime){ _EL_   if (startTime != null && endTime != null && !endTime.after(startTime)) { _EL_     throw new IllegalArgumentException("EndTime: " + endTime + " is not after startTime: "+ startTime); _EL_   } _EL_   this.startTime=startTime; _EL_   this.endTime=endTime; _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	6837	False	creates a new imagereplacedelement and scales it to the size specified if either width or height has a valid value ( values are > - 1 ) , otherwise original size is preserved .
2	6838	False	determines whether a compound name is a prefix of this compound name .
3	6839	False	create method of parameterized type , substituting original parameters with type arguments .
4	6840	False	creates a new listener object .
5	6841	False	sign a digest with this key .
6	6842	True	creates time interval [ starttime , endtime ) if times are not null .
7	6843	False	create and return a new edit menu for this network panel .
8	6844	False	removes the given listener from the list of listeners .
9	6845	False	called to update the current model keepevery states .
10	6846	False	returns whether the object is signed or not .
11	6847	False	parse a text representation of a json data structure

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.283479684311684	6 (correct)	1	7.616866197362209	6 (correct)
2	7.589221951295911	9	2	7.824823216490455	9
3	7.7425951868066365	3	3	7.984842480248533	4
4	7.8061425846482635	4	4	8.101173717253976	8
5	7.845994072254139	8	5	8.229723907920791	5
6	7.900894833679365	11	6	8.30436232558611	7
7	7.971104889378088	5	7	8.3767237759588	3
8	8.11183516442221	7	8	8.43372453995203	11
9	8.158893128594912	2	9	8.569143959203533	1
10	8.294034091398004	1	10	8.617533231774049	2
11	8.333335441621944	10	11	8.726017218185262	10



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
