This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 2387
CacheID: 3049
Query: public static void createDir(File target) throws AdeUsageException { _EL_   if (!target.exists() && !target.mkdir() && !target.exists()) { _EL_     throw new AdeUsageException("Failed creating directory " + target.getPath()); _EL_   } _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	2382	False	cache a resolved ( possibly overloaded ) method based on the argument types used to invoke it , subject to classloader change .
2	2383	False	destroy the view scoped beans for the given view and context map .
3	2384	False	close given outputstream , ignoring any resulting exception .
4	2385	False	retrieve an item from the map by 0 - based index .
5	2386	False	allows to answer how much width requires given char to be represented on a screen .
6	2387	True	create directory if not already exists .
7	2388	False	create an encoder using the given timestamp as its base .
8	2389	False	encodes a sequence of latlngs into an encoded path string .
9	2390	False	extracts weight values and organizes them by synapse type ( inhibitory or excitatory ) .
10	2391	False	flush any buffered messages and close the current output stream .
11	2392	False	check if the filter contains data with precomputed hashes .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.487298667061175	6 (correct)	1	7.6964666995955815	6 (correct)
2	8.102874999304285	11	2	8.404312763128033	11
3	8.365166413319104	8	3	8.535151408406744	3
4	8.367008853975264	9	4	8.71381752991372	9
5	8.429487862158918	3	5	8.8352810214623	8
6	8.5039617542319	4	6	8.882773468486459	4
7	8.787560118241357	5	7	8.88449930651928	10
8	8.79502283930886	10	8	8.981699846213282	5
9	8.873292069422478	2	9	9.053851248696596	2
10	8.900972661477532	7	10	9.140284084118443	7
11	8.918181068042088	1	11	9.141935676371105	1



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
