This query existed in database! 
GraphCodeBERT+PropMiner won! (augment top-K vs original top-K: 4 vs 10)
Key: 1244
CacheID: 2
Query: public static Map<String,Object> convertDocumentFileToFile(DispatchContext dctx,Map<String,? extends Object> context){ _EL_   XMultiComponentFactory xmulticomponentfactory=null; _EL_   String stringUrl=(String)context.get("filenameFrom"); _EL_   String stringConvertedFile=(String)context.get("filenameTo"); _EL_   String inputMimeType=(String)context.get("inputMimeType"); _EL_   String outputMimeType=(String)context.get("outputMimeType"); _EL_   String oooHost=(String)context.get("oooHost"); _EL_   String oooPort=(String)context.get("oooPort"); _EL_   try { _EL_     xmulticomponentfactory=OpenOfficeWorker.getRemoteServer(oooHost,oooPort); _EL_     File inputFile=new File(stringUrl); _EL_     long fileSize=inputFile.length(); _EL_     FileInputStream fis=new FileInputStream(inputFile); _EL_     ByteArrayOutputStream baos=new ByteArrayOutputStream((int)fileSize); _EL_     int c; _EL_     while ((c=fis.read()) != -1) { _EL_       baos.write(c); _EL_     } _EL_     OpenOfficeByteArrayInputStream oobais=new OpenOfficeByteArrayInputStream(baos.toByteArray()); _EL_     OpenOfficeByteArrayOutputStream oobaos=OpenOfficeWorker.convertOODocByteStreamToByteStream(xmulticomponentfactory,oobais,inputMimeType,outputMimeType); _EL_     FileOutputStream fos=new FileOutputStream(stringConvertedFile); _EL_     fos.write(oobaos.toByteArray()); _EL_     fos.close(); _EL_     fis.close(); _EL_     oobais.close(); _EL_     oobaos.close(); _EL_     Map results=ServiceUtil.returnSuccess(); _EL_     return results; _EL_   } _EL_  catch (  IOException e) { _EL_     Debug.logError(e,"Error in OpenOffice operation: ",module); _EL_     return ServiceUtil.returnError(e.toString()); _EL_   } _EL_ catch (  Exception e) { _EL_     Debug.logError(e,"Error in OpenOffice operation: ",module); _EL_     return ServiceUtil.returnError(e.toString()); _EL_   } _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	1239	False	concatenate two streams .
2	1240	False	centers the elements in the specified row , if there is any slack .
3	1241	False	reads object from data input .
4	1242	False	creates an item label generator using default number formatters .
5	1243	False	creates a unit length vector in the given direction .
6	1244	True	use openoffice to convert documents between types
7	1245	False	returns an adjusted power of 10 value for graphing purposes .
8	1246	False	clears all the data from this table
9	1247	False	set the ' http . proxyport ' & ' https . proxyport ' properties to the given port number .
10	1248	False	parses out the cluster name from the combined cluster / cg name .
11	1249	False	helper http function to get list of my service cards .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.325519112594177	1	1	14.49813620798846	11
2	7.486134281502932	3	2	14.531007373765124	10
3	7.530632618016246	10	3	14.756625471461723	9
4	7.567683567094323	7	4	14.954347514321245	6 (correct)
5	7.588832417809963	11	5	15.579437558207209	1
6	7.681391313970926	9	6	15.672945863974782	4
7	7.7543518180507425	4	7	15.677081978478816	3
8	7.8175653756814905	8	8	15.896566930254378	5
9	7.839649834529077	5	9	15.993850000402118	7
10	8.360290516310876	6 (correct)	10	16.139859857306945	8
11	9.234633816976986	2	11	16.823646743756616	2



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
