This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 11 vs 11)
Key: 129
CacheID: 1281
Query: public static void checkValid(double[] x){ _EL_   for (  double v : x) { _EL_     if (Double.isNaN(v)) { _EL_       throw new RuntimeException("Invalid entry " + v); _EL_     } _EL_   } _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	124	False	parses an ascii property list from an input stream .
2	125	False	function to be minimized : - loglikelihood .
3	126	False	creates a new instance of grammaticalityestimator , using a given set of documents for training .
4	127	False	change this should review zone . java
5	128	False	verifies that nextpoisson ( mean ) generates an empirical distribution of values consistent with poissondistributionimpl by generating 1000 values , computing a grouped frequency distribution of the observed values and comparing this distribution to the corresponding expected distribution computed using poissondistributionimpl .
6	129	True	loop and ensure all elements are non - infiite and non - nan , throws an exception if one is
7	130	False	measure and layout all currently visible children .
8	131	False	processes game events occurring on this connection by dispatching them to any registered gamelistener objects .
9	132	False	gets the percent of values within the specified value range .
10	133	False	closes resource without reporting any error .
11	134	False	similar to the releasepagecontext method , but take lucee pagecontext as entry

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.437636803505267	2	1	7.715183905561788	2
2	7.619260808047737	10	2	7.823234267469478	10
3	7.85444052783728	4	3	8.059916342356862	4
4	7.8977046656206085	5	4	8.182350382017486	5
5	7.903912741477912	1	5	8.190366603282976	9
6	7.955993238869949	3	6	8.234547192188858	3
7	7.968256496759763	9	7	8.286685591214972	1
8	8.022943188960554	11	8	8.312015690414745	7
9	8.140944896278048	7	9	8.412900377230761	11
10	8.406617197168421	8	10	8.617050730010021	8
11	10.072862357758519	6 (correct)	11	10.354097939727838	6 (correct)



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
