This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 6514
CacheID: 6259
Query: public MorfologikFilterFactory(Map<String,String> args){ _EL_   super(args); _EL_   final String DICTIONARY_RESOURCE_ATTRIBUTE="dictionary-resource"; _EL_   String dictionaryResource=get(args,DICTIONARY_RESOURCE_ATTRIBUTE); _EL_   if (dictionaryResource != null && !dictionaryResource.isEmpty()) { _EL_     throw new IllegalArgumentException("The " + DICTIONARY_RESOURCE_ATTRIBUTE + " attribute is no "+ "longer supported. Use the '"+ DICTIONARY_ATTRIBUTE+ "' attribute instead (see LUCENE-6833)."); _EL_   } _EL_   resourceName=get(args,DICTIONARY_ATTRIBUTE); _EL_   if (!args.isEmpty()) { _EL_     throw new IllegalArgumentException("Unknown parameters: " + args); _EL_   } _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	6509	False	process one block of input from the array in and write it to the out array .
2	6510	False	get the mqtt topic for a command .
3	6511	False	checks that object [ ] arg is neither null nor empty ( ie length = = 0 ) and that it does not contain any null element .
4	6512	False	fetches url content by executing get request with provided cookie string .
5	6513	False	flips the given image on the vertical axis
6	6514	True	creates a new morfologikfilterfactory
7	6515	False	execute the callable wrapping checked exceptions inside a runtimeexception .
8	6516	False	pads the given string to the left with spaces to ensure that it ' s at least totalchars long .
9	6517	False	decodes lzw image data into pixel array .
10	6518	False	returns the hash code for this policyinformation .
11	6519	False	creates a unixterminal with default settings , using system . in and system . out for input / output , using the default character set on the system as the encoding and trap ctrl + c signal instead of killing the application .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	6.816532799439031	6 (correct)	1	7.700056418130297	6 (correct)
2	7.553821738552106	3	2	8.082070775652976	4
3	7.6940434698855125	2	3	8.297962324957703	3
4	7.715295126418318	4	4	8.317165885006533	2
5	7.8385401455854025	1	5	8.772974285221014	11
6	7.9284169394023865	9	6	8.799429404474221	1
