This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 5403
CacheID: 5398
Query: static void checkInternalName(final String name,final int start,final int end,final String msg){ _EL_   int max=end == -1 ? name.length() : end; _EL_   try { _EL_     int begin=start; _EL_     int slash; _EL_     do { _EL_       slash=name.indexOf('/',begin + 1); _EL_       if (slash == -1 || slash > max) { _EL_         slash=max; _EL_       } _EL_       checkIdentifier(name,begin,slash,null); _EL_       begin=slash + 1; _EL_     } _EL_  while (slash != max); _EL_   } _EL_  catch (  IllegalArgumentException unused) { _EL_     throw new IllegalArgumentException("Invalid " + msg + " (must be a fully qualified class name in internal form): "+ name); _EL_   } _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	5398	False	parses the given string and replaces all occurrences of ' \ n ' , ' \ r ' and ' \ r \ n ' with the given line separator .
2	5399	False	adds a ping notification to the current list .
3	5400	False	creates an nfs datastore for the hosts in the cluster
4	5401	False	check the size of the array and increase if needed
5	5402	False	used for open an image from an unknown content storage
6	5403	True	checks that the given substring is a valid internal class name .
7	5404	False	for a given set of starting tasks , initialize the associated sessions with a proper blocking semaphore and value of number of tasks to be run .
8	5405	False	creates calibration charts for the simulation and benchmark / survey dataset param color scheme ( red _ scheme , autumn , muted rainbow , lollapalooza , french girl , m8 _ colors ) param map of number of trips per distances class , split by mode param map of number of trips per travel time class , split by mode param map of number of trips per iteration , split my mode param path of the iteration folder param survey name
9	5406	False	return the unquoted version of name ( stripping the start and end ' ` ' characters if present ) .
10	5407	False	re - do the last undone operation for a specific rich text editor
11	5408	False	decodes outcome to return result or throw unchecked exception .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	8.18107648346767	6 (correct)	1	8.831132248224398	6 (correct)
2	8.273246674554692	7	2	8.846856612298835	7
3	8.28488228944754	4	3	8.957200494529332	4
4	8.548291637708791	9	4	9.028877011152712	3
5	8.58943529966772	3	5	9.13768748235826	9
6	8.875339085328287	2	6	9.402370680918258	1
7	8.956316104541772	11	7	9.445228590598235	2
8	8.999252210555337	1	8	9.47949976920791	10
9	9.03118473045105	10	9	9.614703290830397	11
10	9.18664964506741	8	10	9.643427449895363	8
11	9.33162191471271	5	11	9.74877652077519	5



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
