This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 805
CacheID: 1806
Query: public DagIterator(Graph pattern){ _EL_   for (  Edge edge : pattern.getEdges()) { _EL_     if (Edges.isDirectedEdge(edge) || Edges.isUndirectedEdge(edge)) { _EL_       continue; _EL_     } _EL_     throw new IllegalArgumentException("The graph may consist only of " + "directed and undirected edges: " + edge); _EL_   } _EL_   decoratedGraphs.add(new DecoratedGraph(pattern)); _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	800	False	adds the passed virtual array uris to the set of virtual array uris assigned to the resources by the user .
2	801	False	checks if is cell editable .
3	802	False	unpacks the compressed character translation table .
4	803	False	ends a drag in the trash can , clearing state and deleting blocks as needed .
5	804	False	helper for concatenating several arrays .
6	805	True	the given pattern must be a pattern .
7	806	False	check a field that defines a custom catalog
8	807	False	sets timeout to idle _ thread _ timeout
9	808	False	very naive ssdp discovery packet detection
10	809	False	intercept refresh view and loading view
11	810	False	restores the selection after a model event / sort order changes .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	8.4661362786739	6 (correct)	1	8.893108030342896	6 (correct)
2	8.852739811804566	5	2	9.097949642644839	5
3	9.284304259505873	4	3	9.440955480985785	4
4	9.372333557220518	9	4	9.574014973046799	9
5	9.458081164113517	11	5	9.608665143504476	11
6	9.515114365745239	2	6	9.755838252977808	3
7	9.581773708943997	10	7	9.761463908296614	10
8	9.583118146381667	3	8	9.772699291220334	2
9	9.673841248395753	8	9	9.797646365953778	8
10	9.820335640792736	1	10	10.187920841336028	1
11	11.878748868571673	7	11	12.068701602325852	7



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
