This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 1283
CacheID: 2186
Query: public static String buildResponseUrl(String tenant,LogoutState logoutState){ _EL_   String retval=null; _EL_   LogoutResponse samlResponse=logoutState.generateResponseForTenant(tenant,logoutState.getMessageSource(),logoutState.getLocale()); _EL_   if (samlResponse != null) { _EL_     log.info("SAML SLO Response is " + samlResponse.toString()); _EL_     retval=logoutState.generateResponseUrlForTenant(samlResponse,tenant); _EL_   } _EL_   return retval; _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	1278	False	convert an ofinstructionwriteactions to string form .
2	1279	False	encodes a byte array into base 64 format and breaks the output into lines .
3	1280	False	logs how much time an odata command consumed .
4	1281	False	rllong protected helper method to read 64 bits and changing the order of each bytes .
5	1282	False	resolve the class contained in file into the passed soot class .
6	1283	True	helper method to generate logoutresponse redirect url
7	1284	False	asserts that we have a label with the given text baring the given name
8	1285	False	apply interpolation on the result list ( where possible )
9	1286	False	initializes the stream tokenizer
10	1287	False	we have an ofmessage we didn ' t expect given the current state and we want to treat this as an error .
11	1288	False	a simple method to do nothing very much .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.000854666275085	6 (correct)	1	7.104431648279807	6 (correct)
2	7.794704360574981	5	2	8.060609880737168	5
3	7.848641368503874	11	3	8.308055215323124	1
4	8.061995248341939	9	4	8.3124097976755	11
5	8.145021540563304	2	5	8.363820170624077	2
6	8.173647879633654	1	6	8.47068761681875	9
7	8.3639778686456	3	7	8.777999657282107	3
8	8.395069379703825	4	8	8.871143329798572	4
9	8.4289359641016	8	9	8.955726155036613	8
10	8.819065132670026	7	10	8.996020414813795	7
11	9.004442114445125	10	11	9.369655111587646	10



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
