This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 6772
CacheID: 6462
Query: public static boolean goToUpdatePage(Context context){ _EL_   final Uri playStoreUri=Uri.parse("market://details?id=" + context.getPackageName()); _EL_   FreshAirLog.i("Attempting to open Play Store update page at URI: " + playStoreUri.toString()); _EL_   final Intent playStoreIntent=new Intent(Intent.ACTION_VIEW,playStoreUri); _EL_   final PackageManager packageManager=context.getPackageManager(); _EL_   for (  ResolveInfo resolveInfo : packageManager.queryIntentActivities(playStoreIntent,0)) { _EL_     final ActivityInfo resolveActivity=resolveInfo.activityInfo; _EL_     final String resolvePackageName=resolveActivity.packageName; _EL_     if (resolvePackageName.equals("com.android.vending")) { _EL_       FreshAirLog.i("Opening Play Store update page..."); _EL_       playStoreIntent.setComponent(new ComponentName(resolvePackageName,resolveActivity.name)); _EL_       context.startActivity(playStoreIntent); _EL_       return true; _EL_     } _EL_   } _EL_   FreshAirLog.e("Failed to find the Play Store as a candidate for the resolution of update URI: " + playStoreUri.toString()); _EL_   return false; _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	6767	False	convert a map to json text .
2	6768	False	prints the message and context .
3	6769	False	returns the number of method invoked so far .
4	6770	False	helper method to associate request ids to shared preference keys
5	6771	False	saves the post managenameid service .
6	6772	True	attempts to start the play store activity for the update page of this app , and returns success or failure .
7	6773	False	returns a handle denoting the class member identified by its scope .
8	6774	False	covert list of files to relative paths
9	6775	False	utility routine that sets a security manager if one isn ' t already present .
10	6776	False	get conversion rate .
11	6777	False	performs interaction between client ' s httpsurlconnection and servers side ( serversocket ) .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	8.154900087951342	6 (correct)	1	8.430731368145274	6 (correct)
2	8.336091916388444	8	2	8.771709683203438	4
3	8.444165147970551	4	3	8.791497165508593	8
4	8.629092590142815	2	4	8.882443273667109	3
5	8.710871944126819	1	5	8.94539975964624	7
6	8.715574686171305	3	6	8.961787490241003	1
7	8.780990144418656	7	7	8.971104467889482	2
8	8.799347552932884	5	8	9.170333710416552	5
9	9.036835534030056	9	9	9.205513571171947	9
10	9.392266921524119	10	10	9.488390957631443	10
11	9.519935532985476	11	11	9.752659179458812	11



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
