This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 3 vs 3)
Key: 5790
CacheID: 5700
Query: public static String convertFileName(String name,int maxBytes){ _EL_   try { _EL_     return convertFileName(name,maxBytes,Charset.defaultCharset()); _EL_   } _EL_  catch (  CharacterCodingException cce) { _EL_     try { _EL_       return convertFileName(name,maxBytes,Charset.forName("UTF-8")); _EL_     } _EL_  catch (    CharacterCodingException e) { _EL_       throw new RuntimeException("UTF-8 should have encoded: " + name,e); _EL_     } _EL_   } _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	5785	False	load the extensionstablemodel with x . 509 extensions .
2	5786	False	deletes all existing addresses of the a existing user
3	5787	False	set the limit of this statement .
4	5788	False	test if a file exists or not
5	5789	False	implement all methods along with their respective name & class .
6	5790	True	cleans up the filename from illegal characters and truncates it to the length of bytes specified .
7	5791	False	copy a url to a file .
8	5792	False	here we bound the deltas such that the frame cannot be stretched beyond the extents of the celllayout , and such that the frame ' s borders can ' t cross .
9	5793	False	creates a new named authentication configuration object .
10	5794	False	remove trailing or leading whitespace from the annotation .
11	5795	False	returns the tip text for this property

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	8.46286992265597	9	1	8.627856684627693	7
2	8.56137148645426	7	2	8.667320613027607	9
3	8.663063727770021	6 (correct)	3	8.866712700558633	6 (correct)
4	8.720740210558507	1	4	8.94497176321506	5
5	8.725888692587947	5	5	8.970927678546598	11
6	8.750928585602143	11	6	8.993816819416804	4
7	8.921159057459054	4	7	9.046896034217403	1
8	8.930305788486256	10	8	9.077745168801588	10
9	9.223417316258862	2	9	9.4694490263811	2
10	9.590666566417381	3	10	9.95328365012812	3
11	9.646434285572095	8	11	9.963448200046505	8



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
