This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 7122
CacheID: 6739
Query: public static float[] stringListToNumeric(List<String> scoreList) throws NumberFormatException { _EL_   float[] scores=new float[scoreList.size()]; _EL_   int scoreId=0; _EL_   for (  String score : scoreList) { _EL_     float floatScore=(float)Double.parseDouble(score); _EL_     if (Float.isNaN(floatScore)) { _EL_       throw new NumberFormatException("Unparseable number: " + score); _EL_     } _EL_     scores[scoreId++]=floatScore; _EL_   } _EL_   return scores; _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	7117	False	prints the roster information .
2	7118	False	convert a julian to it ' s java date equivalent .
3	7119	False	remove the last element , if it matches .
4	7120	False	serializes a struct property .
5	7121	False	computes the utility table for the query variable ( typically an action variable ) , given the provided evidence
6	7122	True	converts a string list of scores to float .
7	7123	False	assigns the output socket to the next image .
8	7124	False	find the best insertion position for a relocated activity in a given list of current activities .
9	7125	False	writes a short ( 16 bit ) to the target stream .
10	7126	False	checks if is initialized .
11	7127	False	starts and activity to open the ' new account ' page in the owncloud web site

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	6.486032650185913	6 (correct)	1	6.672735740919328	6 (correct)
2	7.512104642784626	10	2	7.842242840850062	4
3	7.616879981336055	3	3	7.924060869042052	10
4	7.665877692463896	4	4	7.962616886900688	3
5	7.7283963491332575	7	5	8.17805047449078	7
6	7.900884740266855	11	6	8.196770625928238	11
7	7.996943777744438	1	7	8.334304621273155	1
8	8.254406099088175	5	8	8.464730763022036	5
9	8.319589610743359	9	9	8.674528649516454	9
10	8.480465660826884	2	10	8.67655029708374	2
11	8.744670385157743	8	11	8.98509731984616	8



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
