This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 4244
CacheID: 4476
Query: private static int ipToBytes(String ip,byte[] bytes,boolean mustHave4) throws IPMatcherException { _EL_   String[] parts=ip.split("\\."); _EL_   if (parts.length > 4 || mustHave4 && parts.length != 4) { _EL_     throw new IPMatcherException("Malformed IP specification " + ip); _EL_   } _EL_   try { _EL_     for (int i=0; i < parts.length; i++) { _EL_       int p=Integer.parseInt(parts[i]); _EL_       if (p < 0 || p > 255) { _EL_         throw new IPMatcherException("Malformed IP specification " + ip); _EL_       } _EL_       bytes[i]=(byte)(p < 128 ? p : p - 256); _EL_     } _EL_   } _EL_  catch (  NumberFormatException nfe) { _EL_     throw new IPMatcherException("Malformed IP specification " + ip,nfe); _EL_   } _EL_   return parts.length; _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	4239	False	write a set of long objects
2	4240	False	tells whether a given attribute is defined .
3	4241	False	shows preloading stage with scene while fxgl is being configured .
4	4242	False	removes all mappings from this map , leaving it empty .
5	4243	False	removes the key ( and its corresponding value ) from this map .
6	4244	True	fill out a given four - byte array with the ipv4 address specified in the given string
7	4245	False	evaluates the cf2 problem .
8	4246	False	emits an " end " line for a successful reply .
9	4247	False	add the header values to the supplied connection .
10	4248	False	adds a long selection listener .
11	4249	False	output a blank line

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.735389284064699	6 (correct)	1	8.1170027844563	6 (correct)
2	7.842940822060571	8	2	8.377039547214869	8
3	7.95429530007295	7	3	8.44776668088997	7
4	8.067972503815689	2	4	8.592057354943629	2
5	8.16905855551684	9	5	8.768095877884452	9
6	8.454637109180792	10	6	9.0979280673449	3
7	8.523888743255823	3	7	9.267408238859677	10
8	8.724626741215028	4	8	9.304048598249393	11
9	8.790952392794727	5	9	9.313936391064601	5
10	8.899969342927381	11	10	9.31406656070469	4
11	9.586015151115417	1	11	10.223676341636184	1



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
