This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 2533
CacheID: 3155
Query: private static Object createAndBindItem(ParameterAccess parameters,Class<?> itemType){ _EL_   try { _EL_     Object value=itemType.newInstance(); _EL_     bind(value,parameters); _EL_     return value; _EL_   } _EL_  catch (  InstantiationException|IllegalAccessException e) { _EL_     throw new BindingException("Failed to instantiate new instance of " + itemType,e); _EL_   } _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	2528	False	initialize all necessary components for gles rendering , creating window surfaces for drawing the preview as well as the surface that will be used by mediarecorder for recording
2	2529	False	clears the scrap heap .
3	2530	False	reads characters into a portion of an array .
4	2531	False	add a header line without any validation .
5	2532	False	merge node children .
6	2533	True	creates and binds the parameters to a new item .
7	2534	False	creates the setup panel with the supplied initial experiment .
8	2535	False	adds a listener of memory copying events .
9	2536	False	parses the specified arguments and sets up the variables .
10	2537	False	looks at the varray to see if zoning is disabled , and looks to make sure that there is at least one active networksystem registered .
11	2538	False	creats an in - memory xml tree based on the parsed tokens in this document .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.648767270818519	6 (correct)	1	7.869679171064402	6 (correct)
2	7.849508623164707	4	2	8.18725030604919	4
3	8.064688188127814	11	3	8.275931113760572	3
4	8.085410531992876	3	4	8.307229902273402	11
5	8.214126245955889	8	5	8.502441059029675	8
6	8.35421245854536	9	6	8.59936365431411	9
7	8.390184260526583	7	7	8.622875637268194	7
8	8.413231462498135	2	8	8.681263450196386	2
9	8.504024086191972	5	9	8.692161479896166	5
10	8.914657310734322	1	10	9.114862280345294	1
11	9.059390672075903	10	11	9.20122171589365	10



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
