This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 7 vs 7)
Key: 2672
CacheID: 3263
Query: private static void renderTree(Tree tree,int indent,boolean parentLabelNull,boolean firstSibling,boolean leftSiblingPreTerminal,boolean topLevel,StringBuilder sb){ _EL_   boolean suppressIndent=(parentLabelNull || (firstSibling && tree.isPreTerminal()) || (leftSiblingPreTerminal && tree.isPreTerminal())); _EL_   if (suppressIndent) { _EL_     sb.append(' '); _EL_   } _EL_  else { _EL_     if (!topLevel) { _EL_       sb.append('\n'); _EL_     } _EL_     for (int i=0; i < indent; i++) { _EL_       sb.append("  "); _EL_     } _EL_   } _EL_   if (tree.isLeaf() || tree.isPreTerminal()) { _EL_     renderFlat(tree,sb); _EL_     return; _EL_   } _EL_   sb.append('('); _EL_   sb.append(tree.getLabel()); _EL_   renderChildren(tree.getChildren(),indent + 1,false,sb); _EL_   sb.append(')'); _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	2667	False	method that hashes contacts and syncs them to server
2	2668	False	removes the xy series from the list .
3	2669	False	add a glue , or variable spacing , to a ui component
4	2670	False	writeresulttofile - - write a result ' result ' out in plain text format to file ' fname ' .
5	2671	False	this method will write metadata at the end of file file format in thrift format
6	2672	True	display a node , implementing penn treebank style layout
7	2673	False	run regex expression against original string
8	2674	False	compare two characters in a string .
9	2675	False	helper methods which adjusts the actual length of the backing file for caching .
10	2676	False	creates a sequence of subnets with 2 pins from p _ pin _ list
11	2677	False	run this command with the arguments supplied

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.634350734291982	4	1	9.655653387362817	4
2	8.004640126238591	9	2	9.802040299618811	9
3	8.011062607976687	8	3	9.845745991014425	3
4	8.116111160825465	3	4	10.026113301365383	8
5	8.125134085031268	7	5	10.10144504958722	2
6	8.228952898810554	2	6	10.244169921257688	7
7	8.602928874039218	6 (correct)	7	10.28697649239676	6 (correct)
8	8.93888865443799	5	8	10.510484504353824	10
9	9.004235379402417	10	9	10.652787398805195	5
10	9.050142884001902	1	10	10.901790660555973	1
11	11.278789313153522	11	11	12.759533723770973	11



