This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 1491
CacheID: 2343
Query: private boolean needsUpdate(Long bundleVersion,String beanVersion){ _EL_   if (beanVersion.contains("OAD")) { _EL_     Log.i(TAG,"Bundle version: " + bundleVersion); _EL_     Log.i(TAG,"Bean version: " + beanVersion); _EL_     return true; _EL_   } _EL_  else { _EL_     try { _EL_       long parsedVersion=Long.parseLong(beanVersion.split(" ")[0]); _EL_       Log.i(TAG,"Bundle version: " + bundleVersion); _EL_       Log.i(TAG,"Bean version: " + parsedVersion); _EL_       if (bundleVersion > parsedVersion) { _EL_         return true; _EL_       } _EL_  else { _EL_         Log.i(TAG,"No update required!"); _EL_       } _EL_     } _EL_  catch (    NumberFormatException e) { _EL_       Log.e(TAG,"Couldn't parse Bean Version: " + beanVersion); _EL_       fail(BeanError.UNPARSABLE_FW_VERSION); _EL_     } _EL_   } _EL_   return false; _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	1486	False	returns if the chart should be filled below the line .
2	1487	False	if we receive any result , we can delete the temp retry info file
3	1488	False	find the _ fields constant that matches fieldid , or null if its not found .
4	1489	False	returns true if the packet is a stanza as defined in rfc - 6121 - a message , iq or presence packet .
5	1490	False	execute javascript and reset forms values
6	1491	True	helper function to determine whether a bean needs a fw update given a specific bundle version
7	1492	False	clear the given view map .
8	1493	False	load several logical tables into the logicaldictionary .
9	1494	False	reads next variable length block from input .
10	1495	False	add a new subscription to the session .
11	1496	False	creates an instance of x . 509 certpath over the specified list of certificates .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	8.545679903594571	6 (correct)	1	8.885159909010737	6 (correct)
2	8.84250225071916	9	2	9.105968318280283	9
3	9.012027645991738	8	3	9.284107565855752	3
4	9.066555213170245	3	4	9.354463032286676	8
5	9.227877611787031	10	5	9.65646665947505	2
6	9.251663969050785	5	6	9.718729696848888	5
7	9.291883903200379	2	7	9.729249157313992	4
8	9.480296963076979	4	8	9.739495690541457	10
9	9.528315829296789	11	9	9.921751056680112	11
10	9.734775190092682	1	10	10.024464380676642	1
11	9.765835673666736	7	11	10.295921914637805	7



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
