This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 7 vs 7)
Key: 2771
CacheID: 3342
Query: protected void handleMesosFailure(String taskId){ _EL_   int attempt=TaskUtils.getAttemptForTaskId(taskId); _EL_   BaseContainer container=containersInfo.get(TaskUtils.getContainerIndexForTaskId(taskId)); _EL_   boolean hasAttemptsLeft=attempt < container.retries; _EL_   if (hasAttemptsLeft) { _EL_     LOG.warning(String.format("Retrying task: %s, attempt: %d",container.name,attempt + 1)); _EL_     String newTaskId=TaskUtils.getTaskId(container.name,attempt + 1); _EL_     scheduleNewTask(newTaskId); _EL_   } _EL_  else { _EL_     LOG.severe("Would not restart the job since it is beyond retries: " + attempt); _EL_   } _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	2766	False	loads the user image into the action bar profile pic
2	2767	False	returns a direction corresponding to the specified arrow key .
3	2768	False	create a new tracegraph
4	2769	False	indicates if the tooltip will stay persistent on the screen to support interaction within the tooltip component .
5	2770	False	makes a date from separate strings for month , day , year , hour , minute , and second .
6	2771	True	restart a failed task unless exceeding the retires limitation
7	2772	False	update the ltp buffer for next frame
8	2773	False	finds a log4j configuration file in the current working directory .
9	2774	False	draws a line on the chart perpendicular to the y - axis to mark a value or range of values .
10	2775	False	attempt to add a word to the line .
11	2776	False	called when mplayexample is clicked

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	8.529911058464004	8	1	8.840129262524037	8
2	8.592949853754702	5	2	8.945405318936213	5
3	8.627476110809395	3	3	8.966472269971105	10
4	8.709884160827524	10	4	9.149998341588168	3
5	8.71604082294532	4	5	9.180993837240301	1
6	8.846288935649758	1	6	9.190652683468645	4
7	8.985793260855234	6 (correct)	7	9.471221616992503	6 (correct)
8	9.200577982649174	2	8	9.723288718569233	2
9	9.297376890930005	7	9	9.772378683007716	7
10	9.40329269059506	11	10	9.863206241764095	11
11	9.408913036407117	9	11	9.98063066419864	9



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
