This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 6084
CacheID: 5934
Query: public synchronized void updateProgress(final int value){ _EL_   final Thread t=Thread.currentThread(); _EL_   final MyInteger v=mIndividualThreadProgress.get(t); _EL_   if (v == null) { _EL_     mIndividualThreadProgress.put(t,new MyInteger(value)); _EL_   } _EL_  else { _EL_     v.setValue(value); _EL_   } _EL_   if (value > mLastReportedProgress) { _EL_     int min=Integer.MAX_VALUE; _EL_     for (    final MyInteger m : mIndividualThreadProgress.values()) { _EL_       if (m.getValue() < min) { _EL_         min=m.getValue(); _EL_       } _EL_     } _EL_     if (min > mLastReportedProgress) { _EL_       mLastReportedProgress=min; _EL_       Diagnostic.progress("Processed " + min + "% of "+ mName); _EL_     } _EL_   } _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	6079	False	adds a new astarnode to the queue unless it is already among the closed nodes , in which case it only updates the closed node with the new distance .
2	6080	False	gets the file from a java file object .
3	6081	False	creates a writableraster with the specified width and height , that has a data layout ( samplemodel ) compatible with this colormodel .
4	6082	False	build a random left - regular bipartite graph of given left and right sizes .
5	6083	False	execute a command in the environment
6	6084	True	update progress , safe to use for multithreading .
7	6085	False	creates a context handler for the directory .
8	6086	False	indicates if this text starts with the specified prefix .
9	6087	False	ensure the jsp engine is initialized correctly
10	6088	False	creates a new temporary directory in the default temporary file location .
11	6089	False	input an instance for filtering .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	9.045830030558934	6 (correct)	1	9.30563632948154	6 (correct)
2	9.26649614265033	2	2	9.553459684856575	4
3	9.306262173196444	4	3	9.758286796914826	2
4	9.45255058260248	10	4	9.76067343676941	3
5	9.489837412840888	3	5	9.777621909387543	10
6	9.594559627706017	11	6	9.857057401255169	11
7	9.777549116960252	7	7	10.081813206498062	7
8	9.862499432234385	1	8	10.105780661977597	1
9	10.052557765789492	8	9	10.460223542106878	8
10	10.55744092668777	9	10	10.857061431639986	9
11	11.156584300777547	5	11	11.515462658943566	5



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
