This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 5895
CacheID: 5784
Query: private HashDataCache(DataCache<Pair<String,T>> cache,String algorithm){ _EL_   this.cache=cache; _EL_   this.algorithm=algorithm; _EL_   try { _EL_     MessageDigest.getInstance(algorithm); _EL_   } _EL_  catch (  NoSuchAlgorithmException e) { _EL_     String msg="Unable to get hash generator with algorithm: " + algorithm; _EL_     LOG.warn(msg,e); _EL_     throw new SystemConfigException(e); _EL_   } _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	5890	False	processes a request to play a media file .
2	5891	False	performs a binary search for the specified element in the specified sorted list using the specified comparator .
3	5892	False	finish the xml document .
4	5893	False	check which elements are valid to appear at this point .
5	5894	False	we do not use any locks here as every remove is for a regionentry which is locked before coming here .
6	5895	True	creates cache hashing with provided algorithm .
7	5896	False	marshall an enum value .
8	5897	False	initializes key and action event of game .
9	5898	False	indicates whether a midi file of the file type specified can be written from the sequence indicated .
10	5899	False	computes the window naf ( non - adjacent form ) of an integer .
11	5900	False	given a collection name and a flag ( reverse of forward mapping ) , return the new collection name based on the mapping

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	8.207925835516491	6 (correct)	1	8.69924719174847	6 (correct)
2	8.400233398494485	3	2	9.035759036122478	3
3	8.53789779664464	4	3	9.21372361489256	4
4	8.754800545323503	7	4	9.290617431584884	8
5	8.906926173303845	8	5	9.312860000860411	1
6	8.940333008131832	1	6	9.339536997820662	7
7	9.038178911804568	10	7	9.638715476102126	5
8	9.043594053054026	5	8	9.65600318570583	10
9	9.292697111715116	9	9	9.958120062169847	9
10	9.62455808678421	2	10	10.082508621356762	2
11	12.20349469910634	11	11	12.504439968187404	11



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
