This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 324
CacheID: 1436
Query: public static File createTempPath(String path) throws IOException { _EL_   String sep=File.separator; _EL_   File tempDir=new File(System.getProperty("java.io.tmpdir") + sep + path); _EL_   if (!tempDir.exists())   if (!tempDir.mkdirs()) { _EL_     boolean status=tempDir.delete(); _EL_     throw new IOException("creation failed for dir " + tempDir + "status = "+ status); _EL_   } _EL_   tempDir.deleteOnExit(); _EL_   return tempDir; _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	319	False	populates the translationscache map unless it is already populated .
2	320	False	construct a navmousemode .
3	321	False	adds a new event to the queue .
4	322	False	stops the timer with the specified name .
5	323	False	returns the summary as string .
6	324	True	create a hierarchy of directories ( a path ) in the designated temp dir .
7	325	False	draws a horizontal span into the graph and optionally adds a legend .
8	326	False	select also all items belonging to any connection of the current selected items .
9	327	False	create a new instance that optionally supports unicode sort keys .
10	328	False	removes from the list of nodes any that cannot be parents of x given the background knowledge .
11	329	False	called with an input stream for a properties file , used for reading tiles . omp files .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.625999321820066	6 (correct)	1	7.812294232091608	6 (correct)
2	8.355673733619495	5	2	8.428444799811874	5
3	8.511560472497667	3	3	8.855199918845017	3
4	8.73664875242005	11	4	8.918882045113516	11
5	8.871746087789841	9	5	9.083683582638123	9
6	8.892099443643012	8	6	9.162914715859268	2
7	8.922819598642109	2	7	9.237746744542708	4
8	8.973661095534379	1	8	9.238797842508431	8
9	8.99160469993991	4	9	9.281477005961285	1
10	9.185902645896721	10	10	9.526439065670836	10
11	9.775581920784866	7	11	10.11113974689537	7



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
