This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 7294
CacheID: 6871
Query: public void run(){ _EL_   try { _EL_     boolean cleanRemoteSessions=false; _EL_ synchronized (this) { _EL_       Collection<StateInfo> infos=new ArrayList<>(); _EL_       infos.addAll(servers.values()); _EL_       infos.addAll(sites.values()); _EL_       for (      StateInfo info : infos) { _EL_         info.isUp=checkServerUp(info); _EL_         if (!info.isUp) { _EL_           down.add(info.id); _EL_         } _EL_  else { _EL_           if (!down.isEmpty() && down.remove(info.id)) { _EL_             cleanRemoteSessions=true; _EL_           } _EL_         } _EL_       } _EL_     } _EL_     if (cleanRemoteSessions) { _EL_       foreignSessionHandler.cleanUpRemoteSessions(); _EL_     } _EL_   } _EL_  catch (  Exception ex) { _EL_     sessionDebug.error("cleanRemoteSessions Background thread has encountered an Exception: " + ex.getMessage(),ex); _EL_   } _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	7289	False	add a generic attribute to the field .
2	7290	False	link fahrzeit events to the corresponding fahrt event
3	7291	False	try to construct using newtransformerfactorynoserviceloader method if available .
4	7292	False	check unique id and generated hash code .
5	7293	False	creates the output stream that elements will be written to .
6	7294	True	monitoring logic used by background thread
7	7295	False	writes an instance of this class to a file
8	7296	False	convert the supplied value into an internal representation as packedlongiv .
9	7297	False	adds the supplied request header .
10	7298	False	adds a child leaf to this container .
11	7299	False	computes an approximation to normalcdf ( x ) .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.896119725533656	6 (correct)	1	8.314243019481927	6 (correct)
2	8.428421557042151	9	2	8.883465745808866	5
3	8.529580629355609	5	3	8.934948229624212	9
4	8.596026405507205	3	4	9.001880074832073	10
5	8.6389955911255	10	5	9.083869520070282	3
6	8.766554002096262	4	6	9.247083830599637	2
7	8.797410644670858	2	7	9.385669649174284	1
8	8.899993429221368	1	8	9.433531383291259	11
9	8.913003634157088	11	9	9.44321097821154	4
10	9.491852529340584	8	10	9.914654224820353	8
11	10.642575178857701	7	11	11.007055066188864	7



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
