This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 4623
CacheID: 4771
Query: private static void removeTable(Connection conn,String name) throws SQLException { _EL_   name=name.replace('.','_'); _EL_   Statement stat=conn.createStatement(); _EL_   stat.execute("DROP TABLE " + name); _EL_   DBUtil.commitEL(conn); _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	4618	False	displays the requested help file if it is found .
2	4619	False	store the location in the app preferences .
3	4620	False	returns one of the points in the closest pair of points .
4	4621	False	compares the specified object to this list and return true if they are equal .
5	4622	False	produce a comma delimited text row from a jsonarray .
6	4623	True	remove a table from the memory database
7	4624	False	returns false if the given category is hidden in the project filter settings .
8	4625	False	determine if the passed volume is a source volume for any full copies .
9	4626	False	tests two linearregression models by comparing all values
10	4627	False	performs an entity maintenance security check .
11	4628	False	simple puts the thread to sleep for the passed duration .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	8.251832522167865	6 (correct)	1	8.476856848900253	6 (correct)
2	8.425048067992062	10	2	8.704472494819013	11
3	8.450624923114063	11	3	8.713599048634128	10
4	8.706869193984101	5	4	9.0331004743283	5
5	8.748527537655674	3	5	9.099444262473874	3
6	8.995074745631314	8	6	9.325264771365168	8
7	9.194104342961838	1	7	9.385903696094692	1
8	9.383287600808599	2	8	9.570736884044276	2
9	9.470877217356335	7	9	9.775776462507292	7
10	9.554785198247432	9	10	9.994504441107217	9
11	9.883165922399076	4	11	10.28161273171228	4



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
