This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 560
CacheID: 1622
Query: public int[] readLine(){ _EL_   int record[]=new int[MAX_LEN]; _EL_   int checksum=0; _EL_   try { _EL_     while (((charIn=buffIn.read()) == 0xd) || (charIn == 0xa)) { _EL_     } _EL_     if (charIn != ':') { _EL_       if (log.isDebugEnabled()) { _EL_         log.debug("HexFile.readLine no colon at start of line " + lineNo); _EL_       } _EL_       return new int[]{-1}; _EL_     } _EL_   } _EL_  catch (  IOException e) { _EL_     JOptionPane.showMessageDialog(this,"I/O Error reading hex file!","Hex File",JOptionPane.ERROR_MESSAGE); _EL_     if (log.isDebugEnabled()) { _EL_       log.debug("I/O Error reading hex file!" + e.toString()); _EL_     } _EL_   } _EL_   record[LEN]=rdHexByte(); _EL_   checksum+=record[LEN]; _EL_   record[ADDRH]=rdHexByte(); _EL_   checksum+=record[ADDRH]; _EL_   record[ADDRL]=rdHexByte(); _EL_   checksum+=record[ADDRL]; _EL_   record[TYPE]=rdHexByte(); _EL_   checksum+=record[TYPE]; _EL_   address=(address & 0xffff0000) + record[ADDRH] * 256 + record[ADDRL]; _EL_   type=record[TYPE]; _EL_   if (type != END) { _EL_     len=record[LEN]; _EL_     for (int i=1; i <= len; i++) { _EL_       record[TYPE + i]=rdHexByte(); _EL_       checksum+=record[TYPE + i]; _EL_     } _EL_   } _EL_   int fileCheck=rdHexByte(); _EL_   if (((checksum + fileCheck) & 0xff) != 0) { _EL_     log.error("HexFile.readLine bad checksum at line " + lineNo); _EL_   } _EL_   lineNo++; _EL_   return record; _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	555	False	create client from given json data , add client to client list , broadcast newly registered client to all previously registered clients and send client list to new client .
2	556	False	parses the data from the supplied inputstream , using the supplied baseuri to resolve any relative uri references .
3	557	False	parses the date value using the given date formats .
4	558	False	removes a member with the specified name from this object .
5	559	False	loop code layout the loop is defined by the back edge from t - > h .
6	560	True	read a line from the hex file and verify the checksum .
7	561	False	rename an editor type panel in show panels sub menu
8	562	False	returns true iff format ( col ) should return a single - line version of the formula .
9	563	False	override to set up your specific external resource .
10	564	False	convert lon / lat ( degree ) coordinate to virtual world coordinates .
11	565	False	copies this string replacing occurrences of the specified target sequence with another sequence .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	8.001934045426419	6 (correct)	1	8.74271842964888	6 (correct)
2	8.200504266740694	5	2	8.813721869652023	5
3	8.256372374004115	9	3	8.946542408429103	9
4	8.310719042218581	8	4	9.0045374234659	8
5	8.388083263961846	3	5	9.11411377277337	3
6	8.404662734967452	7	6	9.214519272772115	7
7	8.583076058478174	4	7	9.223080140776661	4
8	8.630105804397676	2	8	9.363366471641744	2
9	8.828949485598919	1	9	9.548681886697377	10
10	8.851796268567933	10	10	9.551153833316038	1
11	9.74376441737329	11	11	10.249439567391446	11



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
