This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 4519
CacheID: 4688
Query: protected void addInputNode_internal(BNode inputNode){ _EL_   if (inputNodes.containsKey(inputNode.getId())) { _EL_     log.warning("node " + inputNode.getId() + " already included in the input nodes of "+ nodeId); _EL_   } _EL_   inputNodes.put(inputNode.getId(),inputNode); _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	4514	False	update the priority - ordered list of visible tabs .
2	4515	False	tostring , leveldatatostring , and walkgraph methods to implement explorenode interface
3	4516	False	starts file fragmenting .
4	4517	False	scrolls to the previous notification .
5	4518	False	calls the super method and writes the id of this node , the numentries and the entries array to the specified stream .
6	4519	True	adds a new incoming relation to the node .
7	4520	False	initializes a new postgresql database
8	4521	False	generates a set of fcportconnection entries for the specified vsan id ( or all vsans if vsanid is null ) .
9	4522	False	associates a read object with the its serialization handle .
10	4523	False	add an extension header to this map .
11	4524	False	merges this frame with the given frame .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	6.93284935839569	6 (correct)	1	7.0561477247507565	6 (correct)
2	7.130427191396627	11	2	7.209365519987364	11
3	7.18621938058509	8	3	7.394870228967976	10
4	7.255051445753852	10	4	7.534903115020728	8
5	7.6270193979054035	2	5	7.796516219853573	1
6	7.647839933771	1	6	7.813359045116819	7
7	7.6496097241424446	7	7	7.907279352194595	4
8	7.816517792560883	4	8	7.98872889861999	2
9	8.105781720774473	9	9	8.21229378318338	9
10	8.239836999582662	3	10	8.476696110295284	3
11	8.513023607706078	5	11	8.632965792081295	5



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
