This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 2 vs 2)
Key: 3072
CacheID: 3571
Query: private static void assertChangeEvents(Collection<PortChangeEvent> earlyEvents,Collection<PortChangeEvent> lateEvents,Collection<PortChangeEvent> anytimeEvents,Collection<PortChangeEvent> actualEvents){ _EL_   String inputDesc=String.format("earlyEvents=%s, lateEvents=%s, " + "anytimeEvents=%s, actualEvents=%s",earlyEvents,lateEvents,anytimeEvents,actualEvents); _EL_   Collection<PortChangeEvent> early=new ArrayList<PortChangeEvent>(earlyEvents); _EL_   Collection<PortChangeEvent> late=new ArrayList<PortChangeEvent>(lateEvents); _EL_   Collection<PortChangeEvent> any=new ArrayList<PortChangeEvent>(anytimeEvents); _EL_   for (  PortChangeEvent ev : early) { _EL_     assertFalse("Test setup error. Early and late overlap",late.contains(ev)); _EL_     assertFalse("Test setup error. Early and anytime overlap",any.contains(ev)); _EL_   } _EL_   for (  PortChangeEvent ev : late) { _EL_     assertFalse("Test setup error. Late and early overlap",early.contains(ev)); _EL_     assertFalse("Test setup error. Late and any overlap",any.contains(ev)); _EL_   } _EL_   for (  PortChangeEvent ev : any) { _EL_     assertFalse("Test setup error. Anytime and early overlap",early.contains(ev)); _EL_     assertFalse("Test setup error. Anytime and late overlap",late.contains(ev)); _EL_   } _EL_   for (  PortChangeEvent a : actualEvents) { _EL_     if (early.remove(a)) { _EL_       continue; _EL_     } _EL_     if (any.remove(a)) { _EL_       continue; _EL_     } _EL_     if (late.remove(a)) { _EL_       if (!early.isEmpty()) { _EL_         fail(a + " is in late list, but haven't seen all required " + "early events. "+ inputDesc); _EL_       } _EL_  else { _EL_         continue; _EL_       } _EL_     } _EL_     fail(a + " was not expected. " + inputDesc); _EL_   } _EL_   if (!early.isEmpty())   fail("Elements left in early: " + early + ". "+ inputDesc); _EL_   if (!late.isEmpty())   fail("Elements left in late: " + late + ". "+ inputDesc); _EL_   if (!any.isEmpty())   fail("Elements left in any: " + any + ". "+ inputDesc); _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	3067	False	performs domain - match as described in the netscape draft .
2	3068	False	disables all the attribute change notifications the attribute name of which equals the specified attribute name to be sent to the listener .
3	3069	False	generates the instruction to push a handle on the stack .
4	3070	False	generate the multi - part post body providing the parameters and boundary string
5	3071	False	lookup a string key in the standard key sets .
6	3072	True	assert that the expected portchangeevents have been recevied , asserting the expected ordering .
7	3073	False	decodes octets to characters using the utf - 8 decoding and appends the characters to a stringbuffer .
8	3074	False	construct a vector by appending one vector to another vector .
9	3075	False	reverses ongoing animations or starts pending animations in reverse .
10	3076	False	start address book monitoring
11	3077	False	support for reporting changes for constrained integer properties .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	10.055193650660046	11	1	14.51463339546313	11
2	10.16563147553248	6 (correct)	2	14.694833803040487	6 (correct)
3	10.28706597801854	8	3	14.7631254423424	9
4	10.305045216324691	1	4	14.81880784868444	1
5	10.47336334400328	9	5	15.026981830614266	8
