This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 583
CacheID: 1641
Query: private Parameters(){ _EL_   for (Iterator i=arguments.iterator(); i.hasNext(); ) { _EL_     String arg=(String)i.next(); _EL_     arg=arg.toLowerCase(); _EL_     if (!arg.startsWith("-"))     throw new IllegalArgumentException("Command-line argument does not start with '-': " + arg); _EL_     int colonIndex=arg.indexOf(":"); _EL_     String key; _EL_     String value; _EL_     if (colonIndex >= 0) { _EL_       key=arg.substring(1,colonIndex); _EL_       value=arg.substring(colonIndex + 1); _EL_     } _EL_  else { _EL_       key=arg.substring(1); _EL_       value=""; _EL_     } _EL_     if (!allowedKeys.contains(key))     throw new IllegalArgumentException("Unrecognized command-line argument: " + arg.substring(1) + ". Valid arguments are: "+ StringUtil.toCommaDelimitedString(allowedKeys)); _EL_     hashtable.put(key,value); _EL_   } _EL_   for (Iterator i=requiredKeys.iterator(); i.hasNext(); ) { _EL_     String requiredKey=(String)i.next(); _EL_     if (!hashtable.containsKey(requiredKey))     throw new IllegalArgumentException("Required command-line argument is missing: " + requiredKey); _EL_   } _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	578	False	for keyboard mode , processes key events .
2	579	False	asserts that the actual duration is within 10 % of the given expected time .
3	580	False	log a discrepancy in the data .
4	581	False	creates a new fieldbodyimg datatype .
5	582	False	initializes this abstractresource with the given mimetype .
6	583	True	creates a parameters object for the given main - method arguments .
7	584	False	respond to or initiate an smp negotiation
8	585	False	compute linear frequency from mel frequency .
9	586	False	constructs the generator and initializes the common members ignoring display density .
10	587	False	generate an array of random bytes
11	588	False	copy buf to mmessage .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	6.7913537369784915	6 (correct)	1	9.034664398235437	6 (correct)
2	7.303025244655564	9	2	9.257897898830167	9
3	7.581659572127519	5	3	9.736987998897781	5
4	7.66877903590861	4	4	9.818544301606092	4
5	7.785245513177543	1	5	9.928165488419946	1
6	7.952623437273577	11	6	10.20176622900969	11
7	8.129987989063094	2	7	10.25844875164609	2
8	8.263241803536424	3	8	10.386400492526036	3
9	8.31721847599447	8	9	10.481860528140835	8
10	8.508171614513063	10	10	10.753768337402885	10
11	9.357388558139565	7	11	11.169174562157501	7



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
