This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 5903
CacheID: 5792
Query: private static void stoppingAnimation(Thread me){ _EL_   final FetcherInfo info=FetcherInfo.getFetcherInfo(); _EL_ synchronized (info.waitList) { _EL_     int index=-1; _EL_     for (int i=0; i < info.fetchers.length; i++) { _EL_       if (info.fetchers[i] == me) { _EL_         return; _EL_       } _EL_       if (info.fetchers[i] == null) { _EL_         index=i; _EL_       } _EL_     } _EL_     if (index >= 0) { _EL_       info.fetchers[index]=me; _EL_       info.numFetchers++; _EL_       me.setName("Image Fetcher " + index); _EL_       return; _EL_     } _EL_   } _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	5898	False	indicates whether a midi file of the file type specified can be written from the sequence indicated .
2	5899	False	computes the window naf ( non - adjacent form ) of an integer .
3	5900	False	given a collection name and a flag ( reverse of forward mapping ) , return the new collection name based on the mapping
4	5901	False	fills vector with random integer values in the range [ min , max )
5	5902	False	this method will be used to get the hascode , this will be used to the index for inserting arraywrapper object as a key in map
6	5903	True	returns this image animator thread back to service as an imagefetcher if possible .
7	5904	False	compare the given name with the package name in case indipendent way
8	5905	False	draws the range markers ( if any ) for a renderer and layer .
9	5906	False	decrypt key ( does not use salting , so the encryption result is the same for the same input )
10	5907	False	construct a vpf layer .
11	5908	False	determines if a connection should be closed upon return to the pool .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.456028803206888	6 (correct)	1	7.834248817657087	6 (correct)
2	7.872897105297792	10	2	8.322417268058144	10
3	8.031999314064612	5	3	8.38280744210327	9
4	8.07578082204453	9	4	8.383944698138874	5
5	8.153505905772963	4	5	8.393119057928958	4
6	8.15669759404316	11	6	8.459000008370005	11
7	8.299291322118124	1	7	8.552586354017716	1
8	8.376737633571045	2	8	8.671131566363005	2
9	8.82674055903092	8	9	9.121693950694324	8
10	9.51361955369705	7	10	9.93579759598397	7
11	11.01882786638415	3	11	11.362338099658192	3



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
