This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 6886
CacheID: 6558
Query: public static List<String> tokenize(String arguments,boolean stringify){ _EL_   LinkedList<String> argList=new LinkedList<String>(); _EL_   StringBuilder currArg=new StringBuilder(); _EL_   boolean escaped=false; _EL_   int state=NO_TOKEN_STATE; _EL_   int len=arguments.length(); _EL_   for (int i=0; i < len; i++) { _EL_     char c=arguments.charAt(i); _EL_     if (escaped) { _EL_       escaped=false; _EL_       currArg.append(c); _EL_     } _EL_  else { _EL_ switch (state) { _EL_ case SINGLE_QUOTE_STATE: _EL_         if (c == '\'') { _EL_           state=NORMAL_TOKEN_STATE; _EL_         } _EL_  else { _EL_           currArg.append(c); _EL_         } _EL_       break; _EL_ case DOUBLE_QUOTE_STATE: _EL_     if (c == '"') { _EL_       state=NORMAL_TOKEN_STATE; _EL_     } _EL_  else     if (c == '\\') { _EL_       i++; _EL_       char next=arguments.charAt(i); _EL_       if (next == '"' || next == '\\') { _EL_         currArg.append(next); _EL_       } _EL_  else { _EL_         currArg.append(c); _EL_         currArg.append(next); _EL_       } _EL_     } _EL_  else { _EL_       currArg.append(c); _EL_     } _EL_   break; _EL_ case NO_TOKEN_STATE: _EL_ case NORMAL_TOKEN_STATE: _EL_ switch (c) { _EL_ case '\\': _EL_   escaped=true; _EL_ state=NORMAL_TOKEN_STATE; _EL_ break; _EL_ case '\'': _EL_ state=SINGLE_QUOTE_STATE; _EL_ break; _EL_ case '"': _EL_ state=DOUBLE_QUOTE_STATE; _EL_ break; _EL_ default : _EL_ if (!Character.isWhitespace(c)) { _EL_ currArg.append(c); _EL_ state=NORMAL_TOKEN_STATE; _EL_ } _EL_  else if (state == NORMAL_TOKEN_STATE) { _EL_ argList.add(currArg.toString()); _EL_ currArg=new StringBuilder(); _EL_ state=NO_TOKEN_STATE; _EL_ } _EL_ } _EL_ break; _EL_ default : _EL_ throw new IllegalStateException("ArgumentTokenizer state " + state + " is invalid!"); _EL_ } _EL_ } _EL_ } _EL_ if (escaped) { _EL_ currArg.append('\\'); _EL_ argList.add(currArg.toString()); _EL_ } _EL_  else if (state != NO_TOKEN_STATE) { _EL_ argList.add(currArg.toString()); _EL_ } _EL_ if (stringify) { _EL_ for (int i=0; i < argList.size(); i++) { _EL_ argList.set(i,"\"" + _escapeQuotesAndBackslashes(argList.get(i)) + "\""); _EL_ } _EL_ } _EL_ return argList; _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	6881	False	base64 encode the given data .
2	6882	False	creates a bitmap font with the given arguments and places said font in the cache
3	6883	False	determines if the name of the memory pool mxbean provided matches a list of known tenured pool names .
4	6884	False	returns a simple string representation of the dataset with the type and the number of entries .
5	6885	False	directive for the compiler that the given callable should only be executed in the interpreter .
6	6886	True	tokenizes the given string into string tokens .
