This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 3924
CacheID: 4224
Query: public Object assignIdValue(Object data,Number val,ObjectCache objectCache) throws SQLException { _EL_   Object idVal=dataPersister.convertIdNumber(val); _EL_   if (idVal == null) { _EL_     throw new SQLException("Invalid class " + dataPersister + " for sequence-id "+ this); _EL_   } _EL_  else { _EL_     assignField(data,idVal,false,objectCache); _EL_     return idVal; _EL_   } _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	3919	False	pads the string at the right with the specified character until it reaches the desired length .
2	3920	False	ask whether we support a given dom feature .
3	3921	False	atomically removes all of the elements from this queue .
4	3922	False	reads the value of a string enclosed in single quotes , skipping over the quotes and any leading spaces .
5	3923	False	outputs the confusionmatrix as comma - separated values for easy import into spreadsheets
6	3924	True	assign an id value to this field .
7	3925	False	writes a " int " value to an outputstream .
8	3926	False	returns true if this lock is still open ie . has not been closed yet .
9	3927	False	same as performfind but now returning a list instead of an iterator extra parameters viewindex : startpage of the partial list ( 0 = first page ) viewsize : the length of the page ( number of records ) extra output parameter : listsize : size of the totallist list : the list itself .
10	3928	False	converts a javax . xml . soap . soapelement to a string can be used for soapui requests be carefull : to convert a soapmessage sm , you must use sm . getsoappart ( ) . getenvelope ( ) ;
11	3929	False	closes the file writer and deletes the lockfile ( if possible ) .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.457917110113159	6 (correct)	1	7.700450379677321	6 (correct)
2	7.893463813496441	7	2	8.10810707771242	7
3	8.08000749962449	5	3	8.459724577928945	5
4	8.294889226705703	8	4	8.606920135079168	8
5	8.484426274347042	4	5	8.774531281530447	4
6	8.486933167288793	9	6	8.795296355097944	9
7	8.570035466565631	10	7	8.81034128584232	10
8	8.67445890883118	11	8	8.87820319176638	11
9	8.706260981630033	3	9	9.033100473104602	3
10	8.93609781244061	1	10	9.09270775250163	1
11	9.069174506985615	2	11	9.329900612938781	2



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
