This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 10 vs 10)
Key: 1523
CacheID: 2370
Query: static TemplateModelException newMethodArgInvalidValueException(String methodName,int argIdx,Object... details){ _EL_   return new _TemplateModelException(methodName,"(...) argument #",Integer.valueOf(argIdx + 1)," had invalid value: ",details); _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	1518	False	as a concrete subclass of object that implements equality , this must implement hashcode .
2	1519	False	compares this map with another .
3	1520	False	notifies of the presence of the doctype line in the document .
4	1521	False	writes the tags from this exifinterface object into a jpeg image , removing prior exif tags .
5	1522	False	clean start - drop & re - create db
6	1523	True	the type of the argument was good , but it ' s value wasn ' t .
7	1524	False	zlib compress 2 byte
8	1525	False	load an entry into the map .
9	1526	False	helper method that will convert timestamp format to a pattern
10	1527	False	encodes an array of byte into a string of printable ascii characters using a base - 64 encoding .
11	1528	False	prints a double followed by a newline .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.295908809146169	2	1	7.462760970154944	2
2	7.433857479770007	3	2	7.605268385018944	3
3	7.518850153101425	4	3	7.651978646558121	11
4	7.588918746126353	11	4	7.672245175438913	4
5	7.611168818512472	8	5	7.7700956865602295	8
6	7.6328610511395	5	6	7.786295737309698	1
7	7.665256192863915	1	7	7.792168008233045	5
8	7.777265206997687	9	8	7.897069649070729	10
9	7.8223074109941075	10	9	7.914869160914376	9
10	9.081350342284093	6 (correct)	10	9.19744135408752	6 (correct)
11	9.819606475757867	7	11	9.999482071956466	7



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
