This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 7 vs 7)
Key: 7117
CacheID: 6734
Query: public void printEntry(Writer w){ _EL_   try { _EL_     String indent="                      "; _EL_     int indentWidth=indent.length(); _EL_     HardcopyWriter ww=(HardcopyWriter)w; _EL_     int textSpace=ww.getCharactersPerLine() - indentWidth - 1; _EL_     String newLine="\n"; _EL_     w.write(newLine,0,1); _EL_     String s="   ID:                " + _id; _EL_     w.write(s,0,s.length()); _EL_     if (!(_consistNumber.equals(""))) { _EL_       w.write(newLine,0,1); _EL_       s="   Consist number:    " + _consistNumber; _EL_       w.write(s,0,s.length()); _EL_     } _EL_     if (!(_roadName.equals(""))) { _EL_       w.write(newLine,0,1); _EL_       s="   Road name:         " + _roadName; _EL_       w.write(s,0,s.length()); _EL_     } _EL_     if (!(_roadNumber.equals(""))) { _EL_       w.write(newLine,0,1); _EL_       s="   Road number:       " + _roadNumber; _EL_       w.write(s,0,s.length()); _EL_     } _EL_     if (!(_model.equals(""))) { _EL_       w.write(newLine,0,1); _EL_       s="   Model:             " + _model; _EL_       w.write(s,0,s.length()); _EL_     } _EL_     if (!(_loco1DccAddress.equals(""))) { _EL_       w.write(newLine,0,1); _EL_       s="   Lead Address:      " + _loco1DccAddress + "  "+ _loco1Direction; _EL_       w.write(s,0,s.length()); _EL_     } _EL_     if (!(_loco2DccAddress.equals(""))) { _EL_       w.write(newLine,0,1); _EL_       s="   Rear Address:      " + _loco2DccAddress + "  "+ _loco2Direction; _EL_       w.write(s,0,s.length()); _EL_     } _EL_     if (!(_loco3DccAddress.equals(""))) { _EL_       w.write(newLine,0,1); _EL_       s="   Mid1 Address:      " + _loco3DccAddress + "  "+ _loco3Direction; _EL_       w.write(s,0,s.length()); _EL_     } _EL_     if (!(_loco4DccAddress.equals(""))) { _EL_       w.write(newLine,0,1); _EL_       s="   Mid2 Address:      " + _loco4DccAddress + "  "+ _loco4Direction; _EL_       w.write(s,0,s.length()); _EL_     } _EL_     if (!(_loco5DccAddress.equals(""))) { _EL_       w.write(newLine,0,1); _EL_       s="   Mid3 Address:      " + _loco5DccAddress + "  "+ _loco5Direction; _EL_       w.write(s,0,s.length()); _EL_     } _EL_     if (!(_loco6DccAddress.equals(""))) { _EL_       w.write(newLine,0,1); _EL_       s="   Mid4 Address:      " + _loco6DccAddress + "  "+ _loco6Direction; _EL_       w.write(s,0,s.length()); _EL_     } _EL_     if (!(_comment.equals(""))) { _EL_       Vector<String> commentVector=wrapComment(_comment,textSpace); _EL_       int k=0; _EL_       w.write(newLine,0,1); _EL_       s="   Comment:           " + commentVector.elementAt(k); _EL_       w.write(s,0,s.length()); _EL_       k++; _EL_       while (k < commentVector.size()) { _EL_         String token=commentVector.elementAt(k); _EL_         if (!token.equals("\n")) { _EL_           s=indent + token; _EL_         } _EL_  else { _EL_           s=token; _EL_         } _EL_         w.write(s,0,s.length()); _EL_         k++; _EL_       } _EL_     } _EL_     w.write(newLine,0,1); _EL_   } _EL_  catch (  IOException e) { _EL_     log.error("Error printing ConsistRosterEntry: " + e); _EL_   } _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	7112	False	generate allure report data from directories with allure report results .
2	7113	False	waits for ( by spinning ) to have an element transfered from another thread .
3	7114	False	construct the 1 - signatures by merging adjacent dense bins .
4	7115	False	finds and returns the end of the given character sequence after trimming new line characters from the right .
5	7116	False	calculate the x coords for text here y coords are calculated in the method processtextarray ( final byte [ ] stream , int startcommand , int datapointer )
6	7117	True	prints the roster information .
7	7118	False	convert a julian to it ' s java date equivalent .
8	7119	False	remove the last element , if it matches .
9	7120	False	serializes a struct property .
10	7121	False	computes the utility table for the query variable ( typically an action variable ) , given the provided evidence
11	7122	False	converts a string list of scores to float .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.803401985530269	8	1	8.789305559334649	1
2	7.861965884129777	3	2	8.869877224903753	9
3	7.872448679926873	4	3	9.08933544491527	3
