This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 4546
CacheID: 4710
Query: private StringBuffer buildSelectQuery(String schemaName,String tableName,ArrayList<OneRowChange.ColumnSpec> keys,ArrayList<OneRowChange.ColumnVal> keyValues){ _EL_   StringBuffer stmt=new StringBuffer(); _EL_   stmt.append("SELECT * FROM "); _EL_   stmt.append(conn.getDatabaseObjectName(schemaName) + "." + conn.getDatabaseObjectName(tableName)); _EL_   stmt.append(" WHERE "); _EL_   printColumnSpec(stmt,keys,keyValues,PrintMode.ASSIGNMENT," AND "); _EL_   return stmt; _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	4541	False	destroys a volume , releasing all storage blocks assigned to it .
2	4542	False	computes a set of curves using the cardinal spline approach , but using straight lines for completely horizontal or vertical segments .
3	4543	False	checks if the app should be scaled in / out according to cooldown settings
4	4544	False	takes an int which is supposed to be in megabytes and converts it to a long .
5	4545	False	generate a unique name for the zoneset clone .
6	4546	True	constructs a sql statement template later used for prepared statement .
7	4547	False	starts the animation given as parameter .
8	4548	False	this method determines if the supplied key relates to a uri .
9	4549	False	receives data from the device .
10	4550	False	add a newly connected ofchannelhandler .
11	4551	False	send array of bytes to bluetooth output stream .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.6611940603937025	6 (correct)	1	8.265082274634011	6 (correct)
2	8.060640494741	5	2	8.692000456911186	5
3	8.10404208076802	9	3	8.842051059587012	8
4	8.201855229605764	8	4	8.856802762452814	2
5	8.257326737139506	2	5	8.90324450685973	9
6	8.408624261209251	10	6	9.046529309041759	1
7	8.446875608162138	1	7	9.074284813177316	7
8	8.48305550912354	7	8	9.30890285227384	10
9	8.846332304121805	4	9	9.531086358043074	4
10	8.96533214639036	11	10	9.740329799605433	3
11	8.992577345829607	3	11	9.839186993050772	11



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
