This query existed in database! 
GraphCodeBERT+PropMiner won! (augment top-K vs original top-K: 1 vs 3)
Key: 7525
CacheID: 372
Query: public void buildDepreciation(){ _EL_   if (!isDepreciated()) { _EL_     return; _EL_   } _EL_   StringBuffer sb=new StringBuffer(); _EL_   load(get_TrxName()); _EL_   MAssetAcct assetacct=getA_AssetAcct(null,get_TrxName()); _EL_   MDepreciation depreciation_C=MDepreciation.get(getCtx(),assetacct.getA_Depreciation_ID()); _EL_   MDepreciation depreciation_F=MDepreciation.get(getCtx(),assetacct.getA_Depreciation_F_ID()); _EL_   int offset_C=0, offset_F=0; _EL_   BigDecimal assetCost=getActualCost(); _EL_   BigDecimal accumDep_C=getA_Accumulated_Depr(false); _EL_   BigDecimal accumDep_F=getA_Accumulated_Depr(true); _EL_   int lifePeriods_C=getUseLifeMonths(false) + offset_C; _EL_   int lifePeriods_F=getUseLifeMonths(true) + offset_F; _EL_   int lifePeriods=(lifePeriods_C > lifePeriods_F ? lifePeriods_C : lifePeriods_F); _EL_   BigDecimal exp_C=Env.ZERO; _EL_   BigDecimal exp_F=Env.ZERO; _EL_   if (CLogMgt.isLevelFine()) { _EL_     sb.append("currentPeriod=" + getA_Current_Period() + ", AssetServiceDate="+ getAssetDepreciationDate()+ "\n"); _EL_     sb.append("offset: C|F=" + offset_C + "|"+ offset_F+ "\n"); _EL_     sb.append("life: C|F=" + lifePeriods_C + "|"+ lifePeriods_F+ " + offset ="+ lifePeriods+ "\n"); _EL_   } _EL_   truncDepreciation(); _EL_   int A_Current_Period=getA_Current_Period(); _EL_   for (int currentPeriod=A_Current_Period, cnt=1; currentPeriod <= lifePeriods; currentPeriod++, cnt++) { _EL_     exp_C=Env.ZERO; _EL_     exp_F=Env.ZERO; _EL_     String help="" + accumDep_C + "|"+ accumDep_F+ " + "; _EL_     if (lifePeriods_C > currentPeriod || !depreciation_C.requireLastPeriodAdjustment()) { _EL_       setFiscal(false); _EL_       exp_C=depreciation_C.invoke(this,assetacct,currentPeriod,accumDep_C); _EL_       accumDep_C=accumDep_C.add(exp_C); _EL_     } _EL_  else     if (lifePeriods_C == currentPeriod) { _EL_       exp_C=assetCost.subtract(accumDep_C); _EL_       accumDep_C=assetCost; _EL_     } _EL_     if (lifePeriods_F > currentPeriod || !depreciation_F.requireLastPeriodAdjustment()) { _EL_       setFiscal(true); _EL_       exp_F=depreciation_F.invoke(this,assetacct,currentPeriod,accumDep_F); _EL_       accumDep_F=accumDep_F.add(exp_F); _EL_     } _EL_  else     if (lifePeriods_F == currentPeriod) { _EL_       exp_F=assetCost.subtract(accumDep_F); _EL_       accumDep_F=assetCost; _EL_     } _EL_     help+="" + exp_C + "|"+ exp_F+ " = "+ accumDep_C+ "|"+ accumDep_F; _EL_     int months=0; _EL_     months=months + (currentPeriod - A_Current_Period); _EL_     Timestamp dateAcct=TimeUtil.getMonthLastDay(TimeUtil.addMonths(getDateAcct(),months)); _EL_     MDepreciationExp.createDepreciation(this,currentPeriod,dateAcct,exp_C,exp_F,accumDep_C,accumDep_F,help,get_TrxName()); _EL_     if (CLogMgt.isLevelFine()) { _EL_       String info="" + cnt + ": period="+ currentPeriod+ "/"+ lifePeriods_C+ "|"+ lifePeriods_F+ ", exp="+ exp_C+ "|"+ exp_F+ ", accumDep="+ accumDep_C+ "|"+ accumDep_F+ ", DateAcct="+ dateAcct; _EL_       log.fine("=> " + info + Env.NL+ Env.NL); _EL_       sb.append(info + Env.NL); _EL_     } _EL_   } _EL_   log.fine(sb.toString()); _EL_   m_buildDepreciation=false; _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	7520	False	removes from the given list the elements at the given indexes .
2	7521	False	creates a new project tree component .
3	7522	False	determine if the expression is an object .
4	7523	False	use interpolator to get t
5	7524	False	if enabled in the settings , requests / mods for one currently joined channel ( and only one ) , ignoring the ones it was already requested for .
6	7525	True	build depreciation ( a _ depreciation _ exp ) entries .
7	7526	False	iterates over all values and returns true if one value matches .
8	7527	False	updates the filename field to the new value .
9	7528	False	non - zero exit status when any violation messages have severity . error , controlled by - - max - severity
10	7529	False	remove the specified sensor from this sensor selection model .
11	7530	False	prints a way entity .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.920755182555235	3	1	8.66177586539111	6 (correct)
2	8.059478587419633	8	2	8.857622498270695	8
3	8.086741285749566	6 (correct)	3	8.860430941983067	4
4	8.170080442613587	2	4	8.891885023006116	3
5	8.32490551128739	4	5	9.006194307670228	2
6	8.571707594610992	7	6	9.243793052439367	7
7	8.634171344575261	9	7	9.309046874752251	9
8	8.703091296420773	11	8	9.36549210453647	1
9	8.771755342051078	1	9	9.426680057999837	11
10	8.920687983218524	5	10	9.46612005603005	5
11	9.335005672281605	10	11	9.976431360250487	10



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
