This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 6280
CacheID: 6082
Query: public synchronized <T extends EventListener>void add(Class<T> t,T l){ _EL_   if (l == null) { _EL_     return; _EL_   } _EL_   if (!t.isInstance(l)) { _EL_     throw new IllegalArgumentException("Listener " + l + " is not of type "+ t); _EL_   } _EL_   if (listenerList == NULL_ARRAY) { _EL_     listenerList=new Object[]{t,l}; _EL_   } _EL_  else { _EL_     int i=listenerList.length; _EL_     Object[] tmp=new Object[i + 2]; _EL_     System.arraycopy(listenerList,0,tmp,0,i); _EL_     tmp[i]=t; _EL_     tmp[i + 1]=l; _EL_     listenerList=tmp; _EL_   } _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	6275	False	handle a key typed event .
2	6276	False	given a map of already renamed classes , fill in the gaps for classes that were not reached , but have parents that can be pulled from .
3	6277	False	verifies that the method name , parameter types , and constraints are valid .
4	6278	False	create a program that satisfies an op _ checkmultisig program , using pre - encoded signatures .
5	6279	False	deletes the instances at the given positions
6	6280	True	adds the listener as a listener of the specified type .
7	6281	False	gc2gc : generalized cepstral transformation
8	6282	False	tests if the given base date is between the given start date and end date , including the dates themselves .
9	6283	False	registers a timeout event listener for timeout notification .
10	6284	False	converts the provided string list to a string array .
11	6285	False	this method transforms the given tool tip text into html .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	8.214397230861799	6 (correct)	1	8.56976174509534	6 (correct)
2	8.439698340791416	10	2	9.023377661211452	10
3	8.749321125728644	9	3	9.111930229774712	9
4	8.849545267147882	4	4	9.296373776944629	4
5	8.895155202114285	11	5	9.317447005856621	11
6	8.94219226860653	3	6	9.424806623023969	3
7	9.104630262305237	7	7	9.453568980747857	7
8	9.139829064391371	8	8	9.493773558752457	2
9	9.165762703739082	5	9	9.496630376547323	5
10	9.26767878106029	2	10	9.574107925325627	8
11	10.054151051809775	1	11	10.39535248821912	1



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
