This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 7004
CacheID: 6644
Query: public In(URL url){ _EL_   if (url == null)   throw new NullPointerException("argument is null"); _EL_   try { _EL_     URLConnection site=url.openConnection(); _EL_     InputStream is=site.getInputStream(); _EL_     scanner=new Scanner(new BufferedInputStream(is),CHARSET_NAME); _EL_     scanner.useLocale(LOCALE); _EL_   } _EL_  catch (  IOException ioe) { _EL_     throw new IllegalArgumentException("Could not open " + url); _EL_   } _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	6999	False	pans the view provided by this display in absolute ( i . e . item - space ) coordinates .
2	7000	False	verifies that serialization preserves equals and hashcode .
3	7001	False	returns the url of the product wiki page .
4	7002	False	gets the average from a list of numbers .
5	7003	False	convert a byte array to hexadecimal
6	7004	True	initializes an input stream from a url .
7	7005	False	find the html entity and convert it back to a regular character if the entity exists , otherwise return the same string .
8	7006	False	writes vector of opaque values
9	7007	False	unlock user interface .
10	7008	False	build a map of uri to cached storagesystem for the underlying arrays .
11	7009	False	password based encryption using aes - cbc 256 bits .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.147788834960588	6 (correct)	1	7.404908933684634	6 (correct)
2	7.853361168956569	3	2	8.432858151869993	3
3	8.258107836486463	2	3	8.445605854352038	1
4	8.29753722292242	1	4	8.447627602660853	9
5	8.348934007854654	9	5	8.548022879782842	2
6	8.51943260822658	4	6	8.852872415652563	4
7	8.713373174120143	10	7	8.95780583114489	10
8	8.792971689432097	7	8	9.142775466095696	7
9	9.205987100573903	8	9	9.322188171896977	8
10	9.230935473554576	11	10	9.444593966083445	11
11	10.13247531199765	5	11	10.373628132969099	5



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
