This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 7371
CacheID: 6931
Query: private void beforeName() throws IOException { _EL_   JsonScope context=peek(); _EL_   if (context == JsonScope.NONEMPTY_OBJECT) { _EL_     out.write(','); _EL_   } _EL_  else   if (context != JsonScope.EMPTY_OBJECT) { _EL_     throw new IllegalStateException("Nesting problem: " + stack); _EL_   } _EL_   newline(); _EL_   replaceTop(JsonScope.DANGLING_NAME); _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	7366	False	constructs a new svnchangesetcollector used to collect incoming change sets
2	7367	False	ensure a max size for the image
3	7368	False	determines if the given sequence of char values is normalized .
4	7369	False	unescapes a som string fragment replacing " \ . " with " . " .
5	7370	False	pulls copystate off the wire
6	7371	True	inserts any necessary separators and whitespace before a name .
7	7372	False	checks whether a token can be redeemed and then redeems it i . e . removes it from the database .
8	7373	False	lighten the given color by the factor
9	7374	False	returns the database string of a given operand size .
10	7375	False	get the file name of a class .
11	7376	False	write a process variable as xml to an output stream

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.4258956450855225	6 (correct)	1	7.96905677467739	6 (correct)
2	7.534548572177699	10	2	8.105430897976964	1
3	7.73185003593319	9	3	8.160411037529576	10
4	7.80273222029427	1	4	8.276161070497322	5
5	8.06259770141389	5	5	8.352924431267883	9
6	8.185315496400186	2	6	8.529551655916503	2
7	8.575556791430635	3	7	9.087867319975894	3
8	8.955438207431705	7	8	9.271589125749685	7
9	9.100944856859158	4	9	9.659496485632237	4
10	9.957161595335437	11	10	10.201886182868899	11
11	10.199554130625609	8	11	10.537154005171002	8



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
