This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 8 vs 8)
Key: 3398
CacheID: 3813
Query: private static final void rescheduleMissedAlarms(ContentResolver cr,Context context,AlarmManagerInterface manager){ _EL_   long now=System.currentTimeMillis(); _EL_   long ancient=now - DateUtils.DAY_IN_MILLIS; _EL_   String[] projection=new String[]{CalendarContract.CalendarAlerts.ALARM_TIME}; _EL_   if (Build.VERSION.SDK_INT >= 23 && ContextCompat.checkSelfPermission(context,Manifest.permission.READ_CALENDAR) != PackageManager.PERMISSION_GRANTED) { _EL_     Log.d(TAG,"Manifest.permission.READ_CALENDAR is not granted"); _EL_     return; _EL_   } _EL_   Cursor cursor=cr.query(CalendarAlerts.CONTENT_URI,projection,WHERE_RESCHEDULE_MISSED_ALARMS,(new String[]{Long.toString(now),Long.toString(ancient),Long.toString(now)}),SORT_ORDER_ALARMTIME_ASC); _EL_   if (cursor == null) { _EL_     return; _EL_   } _EL_   if (DEBUG) { _EL_     Log.d(TAG,"missed alarms found: " + cursor.getCount()); _EL_   } _EL_   try { _EL_     long alarmTime=-1; _EL_     while (cursor.moveToNext()) { _EL_       long newAlarmTime=cursor.getLong(0); _EL_       if (alarmTime != newAlarmTime) { _EL_         if (DEBUG) { _EL_           Log.w(TAG,"rescheduling missed alarm. alarmTime: " + newAlarmTime); _EL_         } _EL_         AlertUtils.scheduleAlarm(context,manager,newAlarmTime); _EL_         alarmTime=newAlarmTime; _EL_       } _EL_     } _EL_   } _EL_   finally { _EL_     cursor.close(); _EL_   } _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	3393	False	convert a string to an int treating empty strings as the default value .
2	3394	False	poller main loop .
3	3395	False	retrieve the names from all files in dir
4	3396	False	creates a new dialogue recorder for the dialogue system
5	3397	False	generates unique id for requestfuture .
6	3398	True	searches the calendaralerts table for alarms that should have fired but have not and then reschedules them .
7	3399	False	add a column name to this projection .
8	3400	False	perform an asynchronous min operation
9	3401	False	changes to the next state .
10	3402	False	read fields to display
11	3403	False	converts month object representation to string

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.194961614024492	7	1	7.98676307993268	7
2	7.216082763520972	9	2	8.047596167313566	5
3	7.302925053059922	2	3	8.310664645114562	9
4	7.488269511880688	5	4	8.530624646392493	1
5	7.5989362905660185	4	5	8.621835504423268	10
6	7.885897338592746	10	6	8.641364418018611	2
7	7.946799369816069	1	7	8.703493530365568	4
8	7.973703164346552	6 (correct)	8	8.755655315368449	6 (correct)
9	8.20884938245619	3	9	8.849405396697398	3
10	8.52846602291238	11	10	8.997366613273876	11
11	9.546906644289997	8	11	10.317089324703145	8



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
