This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 853
CacheID: 1845
Query: public IStatus run(IProgressMonitor monitor){ _EL_   InputStream input=null; _EL_   FileOutputStream output=null; _EL_   IStatus jobStatus=Status.OK_STATUS; _EL_   byte[] b=new byte[1024]; _EL_   int bytesRead; _EL_   try { _EL_     HttpURLConnection connection=(HttpURLConnection)url.openConnection(); _EL_     input=url.openStream(); _EL_     long totalBytesRead=0L; _EL_     int responseStatusCode=connection.getResponseCode(); _EL_     if (responseStatusCode >= HttpURLConnection.HTTP_BAD_REQUEST) { _EL_       jobStatus=new Status(Status.ERROR,CorePlugin.PLUGIN_ID,MessageFormat.format("Remote ServerError: {0} ({1})",responseStatusCode,connection.getResponseMessage())); _EL_     } _EL_     long contentLength=connection.getContentLength(); _EL_     output=new FileOutputStream(target); _EL_     monitor.beginTask("Downloading " + url.toString(),(int)contentLength); _EL_     while (jobStatus == Status.OK_STATUS) { _EL_       if (contentLength > 0 && totalBytesRead >= contentLength) { _EL_         break; _EL_       } _EL_       bytesRead=input.read(b); _EL_       if (bytesRead == -1) { _EL_         break; _EL_       } _EL_       output.write(b,0,bytesRead); _EL_       totalBytesRead+=bytesRead; _EL_       monitor.worked(bytesRead); _EL_       if (monitor.isCanceled()) { _EL_         jobStatus=Status.CANCEL_STATUS; _EL_         break; _EL_       } _EL_     } _EL_   } _EL_  catch (  MalformedURLException e) { _EL_     jobStatus=new Status(Status.ERROR,CorePlugin.PLUGIN_ID,"Malformed URL: " + url.toExternalForm(),e); _EL_   } _EL_ catch (  IOException e) { _EL_     jobStatus=new Status(Status.ERROR,CorePlugin.PLUGIN_ID,"IO error while downloading " + url.toExternalForm(),e); _EL_   } _EL_   closeStreams(input,output); _EL_   return jobStatus; _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	848	False	cas waitstatus field of a node .
2	849	False	returns the singleton instance , creating if necessary .
3	850	False	starts audio playback once audio buffer is almost full and remaining capacity falls below the start threshold .
4	851	False	checks if all keywords in filter array are in input
5	852	False	removes and returns first element , or null if empty .
6	853	True	executes the downloadrunnable using the provided monitor to update the user and provide cancel capabilities .
7	854	False	initialize the document builder factory so that it can be reused and does not need to be reinitialized for each parse action .
8	855	False	returns the standard error of the estimate for the intercept .
9	856	False	create missing attribute values
10	857	False	this method replaces all \ to / .
11	858	False	creates a background thread that will call the launch notifier when the process terminates .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.585849987132936	6 (correct)	1	7.727847688796221	6 (correct)
2	8.165202130386428	7	2	8.28870565806702	7
3	8.182023258588792	11	3	8.30952256364141	11
4	8.316578867888275	3	4	8.426010036729641	3
5	8.350424195140576	10	5	8.543708653243444	10
6	8.45354921963909	1	6	8.544904674719081	1
7	8.543264807111624	2	7	8.611510577402955	2
8	8.981994327892835	8	8	9.043840404608844	8
9	9.006167689622565	5	9	9.16674533545496	5
10	9.042388097965834	9	10	9.407587806057649	9
11	9.243304232921423	4	11	9.495230250895137	4



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
