This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 6676
CacheID: 6388
Query: public HTMLStripCharFilterFactory(Map<String,String> args){ _EL_   super(args); _EL_   escapedTags=getSet(args,"escapedTags"); _EL_   if (!args.isEmpty()) { _EL_     throw new IllegalArgumentException("Unknown parameters: " + args); _EL_   } _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	6671	False	handles looping and consuming
2	6672	False	exactly like readrawbytes , but caller must have already checked the fast path : ( size < = ( buffersize - pos ) & & size > 0 )
3	6673	False	if checkdups is false , delete the service ( if present ) from servicebyattr under all attribute values of the given entry or from servicebyemptyattr if the entry has no attributes .
4	6674	False	tells if a class node is candidate for class literal bytecode optimization .
5	6675	False	loads the log file for the given license and returns it .
6	6676	True	creates a new htmlstripcharfilterfactory
7	6677	False	update the user by the values , if the values contains " password " field , it will auto encrypt the password field .
8	6678	False	the likelihood of a tag in given document .
9	6679	False	check if task will be in safe mode .
10	6680	False	insert data to footer
11	6681	False	determines whether or not the current locale language is english .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.827335834431696	6 (correct)	1	7.973174072032123	6 (correct)
2	8.065533429872414	4	2	8.44426369291359	4
3	8.238189845623847	9	3	8.504759417246335	9
4	8.374354278398126	5	4	8.539887778064477	5
5	8.392229696579887	10	5	8.626107447518914	3
6	8.399405783710987	3	6	8.637383286344098	10
7	8.460235679220117	8	7	8.642660826808076	8
8	8.565453358821832	11	8	8.766991512965058	7
9	8.603998870880412	7	9	8.960921093299245	11
10	9.049827178058248	1	10	9.219138492032513	1
11	9.35904126184484	2	11	9.671057674212271	2



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
