This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 2 vs 2)
Key: 2579
CacheID: 3190
Query: public String betToString(){ _EL_   final StringBuilder sb=new StringBuilder(); _EL_   sb.append(amount); _EL_   sb.append(" "); _EL_   sb.append(itemName); _EL_   sb.append(" on "); _EL_   sb.append(target); _EL_   return sb.toString(); _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	2574	False	denote that all methods of a class are safe .
2	2575	False	check if there is room in the active list .
3	2576	False	parses the given string for a textual representation for time and returns the time value in seconds past midnight .
4	2577	False	return whether the stop watch is currently running .
5	2578	False	parse a resource file into an rslp stemmer description .
6	2579	True	converts the bet into a string .
7	2580	False	checks to see if the user matches ip information without checking for the correct ether - type ( 2048 ) .
8	2581	False	utility method to get the jar entry path from a class name .
9	2582	False	write an instance of posmikheevcounter class to json format
10	2583	False	all annotations defined in the package .
11	2584	False	returns whatever is in the clipboard

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.951258312701101	2	1	8.16378870882086	2
2	7.957099638255816	6 (correct)	2	8.22795845521989	6 (correct)
3	8.149596180847448	9	3	8.362752674838422	9
4	8.184970783668042	5	4	8.40138845910572	4
5	8.278327405379162	4	5	8.476802234771903	5
6	8.302824551626156	1	6	8.594876870484681	7
7	8.337952035939066	7	7	8.635773001167886	1
8	8.408252839527577	8	8	8.676328777903306	3
9	8.459656286397184	3	9	8.694296722654641	8
10	8.495853745085963	10	10	8.958132824028832	10
11	11.093553886914929	11	11	11.209727811806694	11



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
