This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 2494
CacheID: 3126
Query: @Override protected Sensor createNewSensor(String systemName,String userName){ _EL_   if (log.isDebugEnabled()) { _EL_     log.debug("createNewSensor " + systemName + " "+ userName); _EL_   } _EL_   Sensor s; _EL_   String sName=SerialAddress.normalizeSystemName(systemName); _EL_   if (sName.equals("")) { _EL_     log.error("Invalid Sensor system name - " + systemName); _EL_     return null; _EL_   } _EL_   s=getBySystemName(sName); _EL_   if (s != null) { _EL_     log.error("Sensor with this name already exists - " + systemName); _EL_     return null; _EL_   } _EL_   String altName=SerialAddress.convertSystemNameToAlternate(sName); _EL_   s=getBySystemName(altName); _EL_   if (s != null) { _EL_     log.error("Sensor with name '" + systemName + "' already exists as '"+ altName+ "'"); _EL_     return null; _EL_   } _EL_   int bit=SerialAddress.getBitFromSystemName(sName); _EL_   if ((bit <= 0) || (bit >= SENSORSPERNODE)) { _EL_     log.error("Sensor bit number, " + Integer.toString(bit) + ", is outside the supported range, 1-"+ Integer.toString(SENSORSPERNODE - 1)); _EL_     return null; _EL_   } _EL_   if (userName == null) { _EL_     s=new SerialSensor(sName); _EL_   } _EL_  else { _EL_     s=new SerialSensor(sName,userName); _EL_   } _EL_   SerialNode node=SerialAddress.getNodeFromSystemName(sName); _EL_   if (node == null) { _EL_     log.warn("Sensor " + sName + " refers to an undefined Serial Node."); _EL_     return s; _EL_   } _EL_   node.registerSensor(s,bit); _EL_   if (log.isDebugEnabled()) { _EL_     log.debug("register " + s.getSystemName() + " in node "+ node); _EL_   } _EL_   return s; _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	2489	False	validates smi - s provider attributes of the vnxfile as it is a mandatory fields for indications
2	2490	False	parses a node in the xml structure and returns the corresponding nsobject
3	2491	False	convenience method that creates a pair of related debits and credits for accrual based accounting .
4	2492	False	calculates the next trace trace of the connection under construction .
5	2493	False	serialize object to a bytebuffer object .
6	2494	True	create a new sensor if all checks are passed system name is normalized to ensure uniqueness .
7	2495	False	returns an array that holds the maximum values of the both specified arrays in each index .
8	2496	False	fill the interior of the polygon shape represented by p _ points .
9	2497	False	writes the tags from this exifinterface object into a jpeg stream , removing prior exif tags .
10	2498	False	move the position to today ' s date
11	2499	False	accepts an ipv4 address in the form of an integer and returns the corresponding byte array .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.917517304429901	6 (correct)	1	9.671009820628681	6 (correct)
2	8.248333833091865	5	2	10.26107569592977	1
3	8.338594554846846	4	3	10.277099255057454	11
4	8.361103171001353	1	4	10.429374290155431	5
5	8.548235656453985	9	5	10.57203824579644	4
6	8.588677995190134	11	6	10.587220503033057	2
7	8.996486009779527	2	7	10.726635465409304	3
8	9.00744766933307	8	8	10.812519907574009	9
9	9.036401762836151	3	9	11.160521901130844	8
10	9.621466559079295	7	10	11.560621762188415	10
11	9.741210268166201	10	11	11.611912777738228	7



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
