This query existed in database! 
GraphCodeBERT+PropMiner won! (augment top-K vs original top-K: 2 vs 3)
Key: 5441
CacheID: 965
Query: public static void cleanDirectory(File directory) throws IOException { _EL_   if (!directory.exists()) { _EL_     String message=directory + " does not exist"; _EL_     throw new IllegalArgumentException(message); _EL_   } _EL_   if (!directory.isDirectory()) { _EL_     String message=directory + " is not a directory"; _EL_     throw new IllegalArgumentException(message); _EL_   } _EL_   File[] files=directory.listFiles(); _EL_   if (files == null) { _EL_     throw new IOException("Failed to list contents of " + directory); _EL_   } _EL_   IOException exception=null; _EL_   for (  File file : files) { _EL_     try { _EL_       forceDelete(file); _EL_     } _EL_  catch (    IOException ioe) { _EL_       exception=ioe; _EL_     } _EL_   } _EL_   if (null != exception) { _EL_     throw exception; _EL_   } _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	5436	False	removes an element from this instantrunnable .
2	5437	False	add a slide to the intro
3	5438	False	splits the given string into lines using on any embedded newlines , and wrapping the text as needed to conform to the given maximum line width .
4	5439	False	allocates a direct float buffer , and populates it with the vertex data .
5	5440	False	publish / send a message to an mqtt server
6	5441	True	cleans a directory without deleting it .
7	5442	False	extracts the watermark data from subband
8	5443	False	moves a file or directory to the destination directory .
9	5444	False	loads security related properties from a file .
10	5445	False	closes an input stream .
11	5446	False	limpia la lista de ficheros del escaneo

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	8.772252505943236	9	1	8.924293126021977	9
2	8.986725480374517	10	2	9.248559581178995	6 (correct)
3	9.00734654659915	6 (correct)	3	9.28322736435773	8
4	9.076726031281506	8	4	9.347224460411905	10
5	9.493383719179812	11	5	9.790618244488359	11
6	9.891368128745691	1	6	10.189770581271981	1
7	10.163699786520725	4	7	10.48793730682798	4
8	10.337291496896505	3	8	10.530712534026469	3
9	10.555236443950278	5	9	10.739092669052816	5
10	11.765744493401861	2	10	12.060917692706198	2
11	11.916002883002012	7	11	12.148099878294103	7



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
