This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 4633
CacheID: 4778
Query: public ProjectImporter(final File rootFolder){ _EL_   assertNotNull("Root folder cannot be null.",rootFolder); _EL_   assertTrue("Root folder does not exist: " + rootFolder,rootFolder.exists()); _EL_   assertTrue("Root folder must be a folder. But was a file: " + rootFolder,rootFolder.isDirectory()); _EL_   assertTrue("Root folder directory content cannot be read: " + rootFolder,rootFolder.canRead()); _EL_   assertTrue("No files were found in the directory: " + rootFolder,null != rootFolder.listFiles()); _EL_   this.rootFolder=rootFolder; _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	4628	False	simple puts the thread to sleep for the passed duration .
2	4629	False	writes a string followed by a newline .
3	4630	False	reads characters into a portion of an array .
4	4631	False	reads a single character .
5	4632	False	determines if the given program block includes a rmvar or rmfilevar instruction for the given varname .
6	4633	True	creates a project importer with the root folder of all projects that has to be imported for the test .
7	4634	False	has this class already been registered .
8	4635	False	return the class with the given name .
9	4636	False	wait for the bucket operator to complete any pending asynchronous operations .
10	4637	False	byte compaction mode ( see 5 . 4 . 3 ) permits all 256 possible 8 - bit byte values to be encoded .
11	4638	False	accepts a submitted form instance .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	9.39013770834563	6 (correct)	1	9.529781800965573	6 (correct)
2	9.68064143094282	8	2	9.913219896469721	8
3	9.714761919521191	5	3	9.936478367302707	5
4	9.873248289520731	1	4	10.001821485836153	1
5	9.944610347836912	3	5	10.103750199769541	11
6	9.959183686648133	11	6	10.16834822843565	3
7	10.166142785832186	4	7	10.268194832383733	7
8	10.207269537904004	7	8	10.32112291217417	4
9	10.338990635064633	2	9	10.54430748285313	10
10	10.374020773472294	10	10	10.611564403937951	2
11	10.791136487097576	9	11	10.876032456027556	9



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
