This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 5097
CacheID: 5143
Query: public static long writeFile(String path,byte[] jpeg,ExifInterface exif) throws IOException { _EL_   if (!createDirectoryIfNeeded(path)) { _EL_     Log.e(TAG,"Failed to create parent directory for file: " + path); _EL_     return -1; _EL_   } _EL_   if (exif != null) { _EL_     exif.writeExif(jpeg,path); _EL_     File f=new File(path); _EL_     return f.length(); _EL_   } _EL_  else { _EL_     return writeFile(path,jpeg); _EL_   } _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	5092	False	record the fact that something was deployed , resulting in the given deployment id .
2	5093	False	invoked if the computation completes successfully
3	5094	False	shuts down a cleanup thread com . mysql . jdbc . abandonedconnectioncleanupthread that mysql driver fails to destroy if this is not done , the thread keeps a reference to the classloader , thereby causing ooms or too many open files
4	5095	False	expands the current speech data by appending a new buffer of audio data
5	5096	False	parse the control template and merge it with the control context .
6	5097	True	writes the jpeg data to a file .
7	5098	False	check if there are image servers in the system
8	5099	False	returns current nanosecond time .
9	5100	False	this method removes an extension to the recognizer .
10	5101	False	retrieve list of namespace declaration locations active at this node .
11	5102	False	adds the specified observer to the list of observers .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.70538022000578	6 (correct)	1	8.254428379216305	6 (correct)
2	8.649126533054401	8	2	9.150519811059164	9
3	8.664171683382694	9	3	9.219154298386892	8
4	8.868628977387578	10	4	9.423727834735132	10
5	9.121167702968512	5	5	9.57042505144395	1
6	9.141936750167387	3	6	9.60194185338648	5
7	9.19046429106931	4	7	9.67300817602693	3
8	9.195473559793635	1	8	9.679243570051097	7
9	9.401813507370095	7	9	9.700205669319683	4
10	9.570408434207781	11	10	10.14068658398802	11
11	10.546972829869357	2	11	10.932532375010139	2



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
