This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 8 vs 8)
Key: 442
CacheID: 1532
Query: private static int parseInt(String value,int beginIndex,int endIndex) throws NumberFormatException { _EL_   if (beginIndex < 0 || endIndex > value.length() || beginIndex > endIndex) { _EL_     throw new NumberFormatException(value); _EL_   } _EL_   int i=beginIndex; _EL_   int result=0; _EL_   int digit; _EL_   if (i < endIndex) { _EL_     digit=Character.digit(value.charAt(i++),10); _EL_     if (digit < 0) { _EL_       throw new NumberFormatException("Invalid number: " + value); _EL_     } _EL_     result=-digit; _EL_   } _EL_   while (i < endIndex) { _EL_     digit=Character.digit(value.charAt(i++),10); _EL_     if (digit < 0) { _EL_       throw new NumberFormatException("Invalid number: " + value); _EL_     } _EL_     result*=10; _EL_     result-=digit; _EL_   } _EL_   return -result; _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	437	False	writes a long at the specified offset from this native object ' s base address .
2	438	False	generate a salt for use with the bcrypt . hashpw ( ) method .
3	439	False	if possible , validate the given key ' s hashcode against any that was returned by the peer .
4	440	False	function to format amount into to indaian rupees format
5	441	False	run an init script from the classpath .
6	442	True	parse an integer located between 2 given offsets in a string
7	443	False	prints an object to this output stream and then terminates the line .
8	444	False	check that all the elements are real numbers .
9	445	False	init the keyboard buttons ( onclicklistener )
10	446	False	determine the path to the file relative to the given directory path .
11	447	False	read fields to display

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	8.058768194264617	4	1	8.418935039994475	4
2	8.145942117912094	5	2	8.528617569549294	5
3	8.366290378067584	2	3	8.743351678060165	2
4	8.547906219555836	8	4	8.872103858097221	8
5	8.613484425731734	9	5	9.060056532272686	10
6	8.640092219385355	11	6	9.092435762425795	11
7	8.709757781499201	10	7	9.139550316654459	9
8	8.854924347413634	6 (correct)	8	9.198982420640942	6 (correct)
9	9.302562791782263	7	9	9.788856784134797	7
10	9.654090189381467	3	10	10.015440460678894	3
11	9.904442319723431	1	11	10.305042761909174	1



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
