This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 864
CacheID: 1855
Query: public void completeHeartbeat(Database database,long seqno,String eventId) throws SQLException { _EL_   if (logger.isDebugEnabled())   logger.debug("Processing slave heartbeat update"); _EL_   Statement st=null; _EL_   ResultSet rs=null; _EL_   Timestamp sts=new Timestamp(0); _EL_   Timestamp now=new Timestamp(System.currentTimeMillis()); _EL_   ArrayList<Column> whereClause=new ArrayList<Column>(); _EL_   ArrayList<Column> values=new ArrayList<Column>(); _EL_   if (logger.isDebugEnabled())   logger.debug("Processing slave heartbeat update: " + now); _EL_   try { _EL_     st=database.createStatement(); _EL_     rs=st.executeQuery(sourceTsQuery); _EL_     if (rs.next())     sts=rs.getTimestamp(1); _EL_   } _EL_   finally { _EL_     if (rs != null) { _EL_       try { _EL_         rs.close(); _EL_       } _EL_  catch (      SQLException e) { _EL_       } _EL_     } _EL_     if (st != null) { _EL_       try { _EL_         st.close(); _EL_       } _EL_  catch (      SQLException e) { _EL_       } _EL_     } _EL_   } _EL_   long lag_millis=now.getTime() - sts.getTime(); _EL_   hbId.setValue(KEY); _EL_   whereClause.add(hbId); _EL_   hbSeqno.setValue(seqno); _EL_   hbEventId.setValue(eventId); _EL_   hbTargetTstamp.setValue(now); _EL_   hbLagMillis.setValue(lag_millis); _EL_   values.add(hbSeqno); _EL_   values.add(hbEventId); _EL_   values.add(hbTargetTstamp); _EL_   values.add(hbLagMillis); _EL_   database.update(hbTable,whereClause,values); _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	859	False	encode the acl to the given buffer
2	860	False	transforms " something $ dir $ / other / " to " something / path / to / hidden / other / "
3	861	False	allow us to update value ( and sync to gui version if exists
4	862	False	checks if another objects is available by attempting to read another byte from the stream .
5	863	False	creates a display string of a parameter list ( without the parentheses ) for the given parameter types and names .
6	864	True	execute this call to fill in heartbeat data on the slave .
7	865	False	decrypt an encapsulated session key .
8	866	False	loads the private key of this process
9	867	False	removes a listener for changes of registered snapshot categories .
10	868	False	will return true if any extensions are present and marked as critical as we currently dont handle any extensions !
11	869	False	zgetweeknumberforasevendayrange , this returns a week number for the specified seven day range , according to the supplied weekfieldrules .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	6.467730395713073	6 (correct)	1	7.736033513609911	6 (correct)
2	6.950945289200799	9	2	7.947241317874647	9
3	7.092778634232187	5	3	8.008683983618525	5
4	7.166451736837989	8	4	8.397084595924913	8
5	7.211758977076975	4	5	8.510155664003792	7
6	7.299372323492436	7	6	8.660460749375554	4
7	7.493603756869858	11	7	8.706424975953	11
8	8.073262232911192	3	8	9.119719975355538	3
9	8.458539098452405	10	9	9.421422110826478	10
10	8.632043079803069	2	10	9.781166340790785	2
11	8.888135017625297	1	11	9.916479870421064	1



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
