This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 3080
CacheID: 3578
Query: protected void writeExternalForeignKeyDropStmt(Table table,ForeignKey foreignKey,StringBuilder ddl){ _EL_   writeTableAlterStmt(table,ddl); _EL_   ddl.append("DROP CONSTRAINT "); _EL_   printIdentifier(getForeignKeyName(table,foreignKey),ddl); _EL_   printEndOfStatement(ddl); _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	3075	False	reverses ongoing animations or starts pending animations in reverse .
2	3076	False	start address book monitoring
3	3077	False	support for reporting changes for constrained integer properties .
4	3078	False	called when the sinks found by the media route provider for the particular | sourceurn | have changed .
5	3079	False	converts the passed dto to a user .
6	3080	True	generates the statement to drop a foreignkey constraint from the database using an alter table statement .
7	3081	False	locks the file , with a timeout ( non - blocking ) .
8	3082	False	create a header which points to the given data object .
9	3083	False	given a list of action - target files , returns all the files that should be subject to the action does not keep directories , but recursively adds directory contents
10	3084	False	updates a particle position
11	3085	False	updates the tick labels .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	8.443810398686137	6 (correct)	1	8.732010369706881	6 (correct)
2	8.807754974261142	3	2	9.083909572091926	3
3	8.92998472462844	5	3	9.108473737891192	11
4	8.942909418316473	11	4	9.214614795205922	8
5	8.979369979203524	8	5	9.293529032943825	5
6	9.254109533480229	7	6	9.45299955364558	7
7	9.431286263261589	10	7	9.607792635004166	10
8	9.51855494272876	2	8	9.864233050280037	2
9	9.639837808384323	1	9	9.876812680008667	1
10	10.04567320126473	4	10	10.208928313598877	4
11	10.047890009219511	9	11	10.335026858214404	9



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
