This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 5999
CacheID: 5867
Query: private View fillLeft(int pos,int nextRight){ _EL_   if (DEBUG)   Log.i(TAG,"fillLeft() pos: " + pos + " nextRight: "+ nextRight+ M_FIRST_POSITION+ mFirstPosition); _EL_   View selectedView=null; _EL_   final int end=mListPadding.left; _EL_   while (nextRight > end && pos >= 0) { _EL_     View temp=makeColumn(pos,nextRight,false); _EL_     if (temp != null) { _EL_       selectedView=temp; _EL_     } _EL_     nextRight=mReferenceView.getLeft() - mHorizontalSpacing; _EL_     mFirstPosition=pos; _EL_     pos-=mNumRows; _EL_   } _EL_   if (mStackFromBottom) { _EL_     mFirstPosition=Math.max(0,pos + 1); _EL_   } _EL_   return selectedView; _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	5994	False	reloads the current page and jumps to the same position .
2	5995	False	draws a hexagon shape for the given parameters .
3	5996	False	this is used to determine if a field is static .
4	5997	False	get the current number of outstanding ( batch ) requests to google pub / sub .
5	5998	False	initializes the logging for the component .
6	5999	True	fills the list from pos to the left of the list view .
7	6000	False	removes the given value from the set of default values .
8	6001	False	returns the key code for the specified key binding description .
9	6002	False	generates a merged signature of this and another one , where the other signature must be a 1 - signature .
10	6003	False	returns a hash code for this object .
11	6004	False	creates new exception with given throwable as a nested cause and source of error message .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.207577319504299	6 (correct)	1	7.350428315713109	6 (correct)
2	7.640266368380092	2	2	7.801312102642319	2
3	7.673991928076968	10	3	7.861036199281306	5
4	7.689723947085137	5	4	7.91107840535442	10
5	7.772033608419223	7	5	7.979278076105761	7
6	7.9459053198321845	1	6	8.097840803252863	1
7	8.20583645702202	3	7	8.404887012732223	3
8	8.423617337236537	9	8	8.607921090295955	9
9	8.435353660806964	8	9	8.650438784691664	8
10	8.512789446834908	11	10	8.692134066148684	11
11	8.797370640594087	4	11	8.950947907520852	4



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
