This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 5 vs 5)
Key: 2735
CacheID: 3318
Query: void checkFrameValue(final Object value){ _EL_   if (value == Opcodes.TOP || value == Opcodes.INTEGER || value == Opcodes.FLOAT || value == Opcodes.LONG || value == Opcodes.DOUBLE || value == Opcodes.NULL || value == Opcodes.UNINITIALIZED_THIS) { _EL_     return; _EL_   } _EL_   if (value instanceof String) { _EL_     checkInternalName((String)value,"Invalid stack frame value"); _EL_     return; _EL_   } _EL_   if (!(value instanceof Label)) { _EL_     throw new IllegalArgumentException("Invalid stack frame value: " + value); _EL_   } _EL_  else { _EL_     usedLabels.add((Label)value); _EL_   } _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	2730	False	fires a property change of a boolean property with the given name .
2	2731	False	remove marker icons from panel
3	2732	False	captures string token from current position according to the current lexical state
4	2733	False	this static method converts the passed in number into a localizable representation of an integer , with digit grouping using locale dependant separators .
5	2734	False	initialize the layout with starting values .
6	2735	True	checks a stack frame value .
7	2736	False	calculates a quantitative , square root scaled layout .
8	2737	False	creates a new template based on the string value .
9	2738	False	return whether or not we should apply the workaround where we take focus for the default button or if that should be determined by the dialog .
10	2739	False	initiate signature type by private key
11	2740	False	given the map of all existing zones for a set on initiators and ports , this function selects the zones that should be used by vipr .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.837978093071381	5	1	8.064553415139864	4
2	7.882948668123335	4	2	8.186171861761546	3
3	7.993654333086319	8	3	8.18731278914392	8
4	8.039527126424987	3	4	8.322257401869791	5
5	8.11475559223496	6 (correct)	5	8.416477534783555	6 (correct)
6	8.324975596657525	11	6	8.609219168503994	11
7	8.527952187829449	2	7	8.927048412308778	2
8	8.941955235990457	9	8	9.187724154651162	9
9	9.021338752830552	7	9	9.391031595566448	7
10	10.231253078290017	1	10	10.340582681053842	1
11	10.348481486649849	10	11	10.453964229746582	10



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
