This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 6337
CacheID: 6126
Query: public In(File file){ _EL_   if (file == null)   throw new NullPointerException("argument is null"); _EL_   try { _EL_     FileInputStream fis=new FileInputStream(file); _EL_     scanner=new Scanner(new BufferedInputStream(fis),CHARSET_NAME); _EL_     scanner.useLocale(LOCALE); _EL_   } _EL_  catch (  IOException ioe) { _EL_     throw new IllegalArgumentException("Could not open " + file); _EL_   } _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	6332	False	below method will be used to update the min or max value by removing the length from it
2	6333	False	check that the map either contains the specified type or is the specified type .
3	6334	False	desirialize a struct object
4	6335	False	create and parse allowable options
5	6336	False	this method concatenates two byte arrays
6	6337	True	initializes an input stream from a file .
7	6338	False	creates an instance of extendeddismaxconfiguration .
8	6339	False	writes all properties of a given resource to the properties table and links them to the main table record .
9	6340	False	compute the maximum value on a log scale
10	6341	False	register a listener to be notified when focus is cleared
11	6342	False	add a listener for mode changes

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.217369141962852	6 (correct)	1	7.368929410569006	6 (correct)
2	7.859228715741913	3	2	7.953181841705091	3
3	8.203483175624177	7	3	8.38404812391832	7
4	8.307069326322699	11	4	8.38437898195782	11
5	8.509169578011578	1	5	8.702618059755686	1
6	8.841679982026784	10	6	8.908282884295218	10
7	8.920721016881387	4	7	9.235346707023817	4
8	9.072013036812713	8	8	9.370314603275679	8
9	9.629704970354144	5	9	9.823574065727797	9
10	9.674643263293358	9	10	9.869661860923701	5
11	9.825465798505878	2	11	10.077860225346175	2



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
